,Same Community
graph_2_2_nodes_33_142,0
graph_1_2_nodes_123_182,0
graph_2_2_nodes_108_162,1
graph_3_5_nodes_25_69,0
graph_3_5_nodes_89_196,0
graph_4_3_nodes_178_194,0
graph_1_4_nodes_21_32,0
graph_1_2_nodes_136_140,0
graph_3_5_nodes_0_84,0
graph_3_4_nodes_71_76,0
graph_2_3_nodes_12_161,0
graph_3_4_nodes_35_134,0
graph_4_4_nodes_131_192,0
graph_3_3_nodes_90_166,1
graph_3_3_nodes_165_190,1
graph_2_1_nodes_52_121,0
graph_2_5_nodes_102_176,0
graph_1_2_nodes_93_102,0
graph_4_4_nodes_78_96,0
graph_1_3_nodes_22_140,0
graph_4_1_nodes_42_86,0
graph_2_3_nodes_42_179,0
graph_1_3_nodes_148_199,0
graph_3_4_nodes_10_190,0
graph_2_1_nodes_45_113,0
graph_4_5_nodes_26_52,0
graph_1_3_nodes_45_46,0
graph_4_5_nodes_47_130,0
graph_2_5_nodes_148_172,1
graph_4_3_nodes_106_182,0
graph_1_3_nodes_120_134,0
graph_3_1_nodes_45_186,1
graph_1_4_nodes_11_22,0
graph_3_3_nodes_3_108,0
graph_2_5_nodes_92_132,0
graph_4_2_nodes_104_142,0
graph_1_4_nodes_18_42,0
graph_2_4_nodes_168_176,0
graph_1_5_nodes_114_123,0
graph_3_5_nodes_147_158,0
graph_2_5_nodes_121_137,0
graph_1_3_nodes_85_197,1
graph_4_5_nodes_55_127,0
graph_3_3_nodes_138_195,0
graph_4_4_nodes_12_199,0
graph_2_4_nodes_142_193,0
graph_1_5_nodes_121_125,0
graph_4_5_nodes_147_160,0
graph_2_5_nodes_65_67,0
graph_4_4_nodes_67_198,1
graph_4_3_nodes_7_117,0
graph_3_2_nodes_132_148,0
graph_4_5_nodes_29_182,0
graph_1_5_nodes_39_121,0
graph_1_3_nodes_115_186,0
graph_3_1_nodes_122_178,0
graph_3_3_nodes_23_134,1
graph_3_5_nodes_14_16,0
graph_3_3_nodes_41_156,0
graph_1_4_nodes_26_110,0
graph_3_1_nodes_5_10,0
graph_1_5_nodes_1_32,0
graph_3_5_nodes_12_53,0
graph_4_3_nodes_29_76,0
graph_2_3_nodes_20_102,0
graph_3_3_nodes_49_193,1
graph_4_3_nodes_32_73,0
graph_3_1_nodes_89_111,0
graph_4_3_nodes_52_74,1
graph_4_5_nodes_9_110,0
graph_4_2_nodes_135_141,0
graph_4_4_nodes_4_43,0
graph_1_2_nodes_56_91,0
graph_3_1_nodes_159_198,0
graph_1_5_nodes_26_39,0
graph_3_4_nodes_19_175,0
graph_3_1_nodes_181_182,0
graph_4_3_nodes_101_179,0
graph_4_4_nodes_20_145,0
graph_3_5_nodes_76_169,0
graph_4_4_nodes_27_33,0
graph_1_4_nodes_102_177,0
graph_4_1_nodes_1_67,0
graph_3_4_nodes_197_198,1
graph_3_2_nodes_91_167,0
graph_4_3_nodes_120_134,0
graph_2_1_nodes_23_77,0
graph_4_2_nodes_32_93,0
graph_4_3_nodes_45_144,0
graph_4_4_nodes_133_196,0
graph_4_4_nodes_12_165,0
graph_1_3_nodes_107_146,0
graph_1_5_nodes_63_183,0
graph_2_2_nodes_144_156,0
graph_4_2_nodes_148_196,0
graph_4_4_nodes_190_197,0
graph_4_3_nodes_66_156,0
graph_4_1_nodes_53_122,0
graph_3_5_nodes_26_99,0
graph_2_3_nodes_56_187,0
graph_4_2_nodes_12_98,0
graph_4_3_nodes_53_68,0
graph_1_2_nodes_130_167,0
graph_3_1_nodes_129_194,0
graph_1_5_nodes_70_135,0
graph_4_2_nodes_120_139,0
graph_4_1_nodes_190_191,0
graph_4_5_nodes_27_134,0
graph_4_5_nodes_182_196,0
graph_3_1_nodes_89_144,0
graph_1_5_nodes_3_186,0
graph_2_3_nodes_66_134,0
graph_2_4_nodes_13_67,0
graph_3_3_nodes_71_75,1
graph_3_1_nodes_93_161,0
graph_1_3_nodes_77_150,0
graph_4_3_nodes_8_46,0
graph_1_4_nodes_77_89,0
graph_4_4_nodes_137_198,0
graph_3_3_nodes_35_154,0
graph_4_1_nodes_19_40,0
graph_2_5_nodes_13_140,0
graph_4_1_nodes_132_135,0
graph_1_3_nodes_54_186,0
graph_1_1_nodes_87_187,0
graph_1_1_nodes_44_127,0
graph_3_3_nodes_86_177,0
graph_1_4_nodes_7_66,0
graph_2_4_nodes_116_154,0
graph_1_2_nodes_40_191,0
graph_4_4_nodes_138_180,0
graph_2_1_nodes_53_135,0
graph_4_1_nodes_128_154,0
graph_4_1_nodes_155_170,0
graph_3_2_nodes_55_161,0
graph_2_3_nodes_123_136,0
graph_4_1_nodes_13_154,0
graph_1_3_nodes_3_149,0
graph_3_5_nodes_14_40,0
graph_2_1_nodes_95_191,0
graph_2_5_nodes_47_80,0
graph_1_2_nodes_174_191,0
graph_3_5_nodes_57_63,0
graph_3_2_nodes_36_57,0
graph_2_3_nodes_3_137,0
graph_3_2_nodes_44_53,1
graph_1_1_nodes_55_172,1
graph_2_4_nodes_107_113,0
graph_3_1_nodes_36_85,0
graph_4_3_nodes_130_153,0
graph_3_4_nodes_142_192,0
graph_1_1_nodes_86_178,0
graph_4_4_nodes_0_6,0
graph_2_5_nodes_20_93,0
graph_3_3_nodes_53_129,0
graph_2_4_nodes_115_157,1
graph_2_2_nodes_105_106,0
graph_2_2_nodes_33_132,0
graph_4_1_nodes_48_178,0
graph_1_2_nodes_82_86,1
graph_3_5_nodes_64_152,0
graph_1_4_nodes_6_192,0
graph_2_4_nodes_36_107,1
graph_3_4_nodes_36_152,0
graph_3_1_nodes_30_60,0
graph_2_5_nodes_102_133,0
graph_2_2_nodes_17_95,0
graph_3_3_nodes_81_140,0
graph_3_4_nodes_42_165,0
graph_2_4_nodes_27_108,0
graph_1_2_nodes_46_194,1
graph_2_3_nodes_55_166,0
graph_1_4_nodes_77_158,0
graph_2_1_nodes_5_48,0
graph_1_2_nodes_76_189,1
graph_3_3_nodes_101_153,0
graph_3_1_nodes_123_134,0
graph_3_5_nodes_11_95,0
graph_1_4_nodes_112_192,0
graph_1_1_nodes_105_176,0
graph_4_2_nodes_130_145,0
graph_2_5_nodes_129_175,0
graph_4_2_nodes_5_31,0
graph_3_4_nodes_12_133,0
graph_1_4_nodes_66_78,0
graph_3_3_nodes_116_137,0
graph_1_4_nodes_100_113,0
graph_1_3_nodes_0_68,0
graph_3_2_nodes_0_171,0
graph_4_5_nodes_26_35,0
graph_2_2_nodes_12_55,0
graph_1_3_nodes_144_160,0
graph_4_1_nodes_116_151,0
graph_1_5_nodes_102_193,0
graph_1_2_nodes_52_181,0
graph_4_1_nodes_47_184,0
graph_3_1_nodes_56_157,0
graph_4_1_nodes_14_51,1
graph_4_5_nodes_97_119,0
graph_2_2_nodes_74_156,0
graph_1_5_nodes_55_182,0
graph_3_2_nodes_10_105,0
graph_3_4_nodes_87_190,1
graph_3_5_nodes_3_42,0
graph_2_4_nodes_29_80,0
graph_2_3_nodes_41_52,1
graph_3_4_nodes_146_174,0
graph_1_2_nodes_81_121,0
graph_3_1_nodes_163_169,0
graph_1_4_nodes_5_68,0
graph_1_4_nodes_52_105,0
graph_2_3_nodes_2_160,0
graph_3_3_nodes_85_185,0
graph_3_2_nodes_33_88,0
graph_2_1_nodes_31_193,0
graph_4_2_nodes_32_87,0
graph_2_3_nodes_36_149,0
graph_3_5_nodes_39_166,0
graph_1_1_nodes_49_185,0
graph_3_2_nodes_24_85,0
graph_2_1_nodes_17_49,0
graph_1_1_nodes_82_199,0
graph_2_5_nodes_13_40,1
graph_1_4_nodes_78_174,1
graph_2_1_nodes_121_129,0
graph_2_3_nodes_33_141,0
graph_4_3_nodes_2_11,0
graph_3_2_nodes_9_130,1
graph_2_3_nodes_111_176,1
graph_4_1_nodes_42_117,0
graph_3_2_nodes_156_189,0
graph_2_3_nodes_81_100,0
graph_4_2_nodes_30_186,1
graph_1_1_nodes_19_81,0
graph_2_2_nodes_105_146,0
graph_1_3_nodes_121_141,0
graph_3_1_nodes_53_56,0
graph_4_3_nodes_66_149,0
graph_3_1_nodes_94_119,0
graph_4_4_nodes_61_190,0
graph_1_1_nodes_111_144,0
graph_1_1_nodes_25_103,0
graph_2_3_nodes_93_109,0
graph_3_1_nodes_97_106,0
graph_3_1_nodes_24_175,0
graph_4_2_nodes_168_191,0
graph_4_4_nodes_90_150,0
graph_1_1_nodes_3_160,0
graph_1_5_nodes_116_196,0
graph_4_1_nodes_4_78,0
graph_4_1_nodes_31_51,0
graph_2_1_nodes_91_123,1
graph_2_5_nodes_91_150,0
graph_3_4_nodes_18_118,0
graph_3_2_nodes_103_166,0
graph_3_1_nodes_118_143,1
graph_1_2_nodes_131_154,0
graph_4_1_nodes_22_110,0
graph_1_1_nodes_71_108,0
graph_1_2_nodes_24_148,0
graph_4_4_nodes_31_176,0
graph_1_3_nodes_70_73,0
graph_1_2_nodes_2_116,0
graph_3_3_nodes_88_95,0
graph_3_1_nodes_76_186,0
graph_1_5_nodes_23_79,0
graph_1_4_nodes_28_97,0
graph_3_4_nodes_28_50,0
graph_2_2_nodes_69_89,0
graph_4_1_nodes_20_41,0
graph_2_5_nodes_4_60,0
graph_3_2_nodes_71_112,0
graph_3_4_nodes_23_102,1
graph_4_2_nodes_125_190,0
graph_2_1_nodes_40_158,0
graph_2_4_nodes_35_70,0
graph_4_2_nodes_145_193,0
graph_3_2_nodes_137_143,0
graph_1_2_nodes_27_175,0
graph_2_4_nodes_87_195,0
graph_4_1_nodes_87_193,0
graph_4_4_nodes_22_68,0
graph_2_2_nodes_39_142,0
graph_1_1_nodes_7_115,0
graph_3_4_nodes_31_89,1
graph_4_5_nodes_148_150,0
graph_3_3_nodes_104_121,0
graph_1_2_nodes_36_120,0
graph_4_5_nodes_17_180,0
graph_3_1_nodes_75_167,0
graph_4_5_nodes_106_193,0
graph_2_3_nodes_53_118,0
graph_1_2_nodes_104_106,0
graph_1_3_nodes_115_139,0
graph_1_5_nodes_171_179,0
graph_2_4_nodes_1_24,0
graph_2_3_nodes_137_159,0
graph_3_1_nodes_61_130,0
graph_3_3_nodes_5_12,0
graph_4_5_nodes_134_168,0
graph_2_2_nodes_45_63,0
graph_3_5_nodes_128_147,0
graph_3_2_nodes_29_175,0
graph_2_4_nodes_89_139,1
graph_2_2_nodes_50_189,0
graph_4_3_nodes_141_144,1
graph_2_1_nodes_111_186,0
graph_4_5_nodes_48_65,0
graph_2_5_nodes_6_104,0
graph_3_3_nodes_59_98,1
graph_2_5_nodes_65_116,0
graph_3_4_nodes_1_148,0
graph_4_4_nodes_125_197,0
graph_4_4_nodes_93_133,0
graph_3_5_nodes_28_164,0
graph_3_4_nodes_128_144,1
graph_4_3_nodes_62_148,0
graph_2_3_nodes_94_129,0
graph_1_1_nodes_85_161,0
graph_3_1_nodes_87_117,0
graph_2_4_nodes_143_147,0
graph_4_2_nodes_138_139,0
graph_3_5_nodes_66_157,0
graph_1_3_nodes_47_113,0
graph_1_3_nodes_26_74,0
graph_1_2_nodes_154_157,1
graph_4_4_nodes_17_145,0
graph_2_5_nodes_23_112,0
graph_2_4_nodes_81_191,0
graph_4_4_nodes_0_154,0
graph_4_5_nodes_23_131,0
graph_1_5_nodes_19_131,0
graph_1_2_nodes_74_149,0
graph_3_5_nodes_16_92,0
graph_4_5_nodes_27_90,0
graph_2_3_nodes_100_142,0
graph_4_2_nodes_42_164,0
graph_1_2_nodes_71_96,1
graph_2_5_nodes_15_33,0
graph_4_5_nodes_173_185,0
graph_4_1_nodes_3_102,0
graph_2_2_nodes_9_140,0
graph_3_4_nodes_44_51,0
graph_4_1_nodes_185_186,0
graph_3_4_nodes_41_87,0
graph_2_1_nodes_11_90,1
graph_4_2_nodes_53_133,0
graph_2_3_nodes_132_198,0
graph_1_4_nodes_121_141,0
graph_3_5_nodes_11_126,0
graph_3_4_nodes_20_150,0
graph_1_1_nodes_136_196,0
graph_3_3_nodes_84_142,0
graph_2_3_nodes_6_31,0
graph_2_3_nodes_40_68,0
graph_2_3_nodes_63_109,0
graph_2_3_nodes_73_170,1
graph_3_2_nodes_147_163,0
graph_3_4_nodes_0_188,0
graph_1_4_nodes_9_74,0
graph_2_5_nodes_181_183,0
graph_1_1_nodes_152_183,0
graph_2_1_nodes_50_62,0
graph_4_4_nodes_31_156,0
graph_3_3_nodes_60_78,0
graph_4_2_nodes_101_194,0
graph_2_5_nodes_1_104,0
graph_4_5_nodes_63_148,0
graph_3_4_nodes_191_192,0
graph_4_5_nodes_108_164,0
graph_2_4_nodes_59_64,0
graph_3_4_nodes_14_163,0
graph_1_3_nodes_54_174,0
graph_3_5_nodes_41_42,1
graph_4_5_nodes_161_190,0
graph_4_3_nodes_22_29,0
graph_2_3_nodes_24_47,0
graph_3_5_nodes_117_129,0
graph_3_2_nodes_131_138,1
graph_1_4_nodes_29_154,0
graph_2_3_nodes_42_186,0
graph_2_4_nodes_130_144,1
graph_1_3_nodes_0_161,0
graph_4_2_nodes_16_168,0
graph_1_3_nodes_12_52,0
graph_2_5_nodes_24_133,0
graph_2_1_nodes_55_151,0
graph_4_4_nodes_87_169,0
graph_2_2_nodes_65_143,0
graph_4_2_nodes_32_188,0
graph_1_2_nodes_65_197,0
graph_2_3_nodes_62_199,0
graph_3_3_nodes_14_49,0
graph_3_5_nodes_36_98,0
graph_3_4_nodes_41_129,0
graph_1_3_nodes_119_148,0
graph_3_3_nodes_42_142,0
graph_1_1_nodes_0_138,0
graph_3_1_nodes_5_114,0
graph_1_3_nodes_32_71,0
graph_2_1_nodes_20_142,0
graph_2_3_nodes_34_46,0
graph_1_4_nodes_66_82,1
graph_3_4_nodes_74_91,0
graph_3_5_nodes_33_144,0
graph_2_3_nodes_32_189,0
graph_4_1_nodes_139_182,0
graph_3_1_nodes_16_95,0
graph_4_2_nodes_82_93,1
graph_2_3_nodes_106_112,0
graph_4_5_nodes_14_64,0
graph_4_3_nodes_16_134,0
graph_3_3_nodes_22_26,0
graph_2_1_nodes_50_73,0
graph_2_4_nodes_79_136,0
graph_1_3_nodes_25_165,0
graph_1_5_nodes_7_17,0
graph_2_2_nodes_72_172,0
graph_2_5_nodes_18_67,0
graph_1_3_nodes_6_73,0
graph_2_3_nodes_188_199,0
graph_1_2_nodes_130_181,0
graph_3_3_nodes_64_148,0
graph_2_4_nodes_2_134,0
graph_2_3_nodes_32_140,0
graph_2_3_nodes_27_96,0
graph_1_3_nodes_124_185,0
graph_4_3_nodes_7_111,0
graph_4_4_nodes_13_115,0
graph_4_1_nodes_94_142,0
graph_3_4_nodes_68_125,1
graph_4_2_nodes_4_28,0
graph_4_5_nodes_24_167,0
graph_2_1_nodes_10_116,1
graph_2_2_nodes_59_167,0
graph_3_1_nodes_122_132,0
graph_3_1_nodes_8_86,0
graph_1_4_nodes_26_115,0
graph_2_1_nodes_8_80,0
graph_3_2_nodes_155_196,0
graph_3_1_nodes_27_183,0
graph_2_1_nodes_69_122,0
graph_2_5_nodes_52_107,0
graph_1_1_nodes_24_89,0
graph_4_3_nodes_29_57,0
graph_1_2_nodes_66_154,0
graph_4_5_nodes_71_97,0
graph_2_1_nodes_17_91,0
graph_3_5_nodes_91_187,0
graph_3_4_nodes_142_193,0
graph_4_2_nodes_85_185,0
graph_4_4_nodes_114_134,0
graph_1_1_nodes_159_177,0
graph_2_3_nodes_105_173,0
graph_2_1_nodes_34_103,0
graph_1_1_nodes_186_193,0
graph_1_4_nodes_91_125,0
graph_2_3_nodes_119_198,0
graph_1_1_nodes_38_198,0
graph_3_1_nodes_100_160,0
graph_4_2_nodes_27_71,0
graph_4_4_nodes_103_109,0
graph_2_3_nodes_21_153,0
graph_2_2_nodes_47_194,0
graph_4_4_nodes_30_168,0
graph_1_2_nodes_63_143,0
graph_1_5_nodes_85_187,0
graph_1_5_nodes_111_149,0
graph_4_5_nodes_62_195,0
graph_3_5_nodes_120_193,0
graph_4_4_nodes_6_32,0
graph_3_4_nodes_127_140,0
graph_3_5_nodes_44_134,0
graph_1_2_nodes_3_100,0
graph_2_3_nodes_84_142,0
graph_2_3_nodes_78_182,0
graph_1_5_nodes_10_199,0
graph_3_1_nodes_113_150,1
graph_4_1_nodes_70_94,0
graph_4_3_nodes_74_171,0
graph_1_4_nodes_89_152,0
graph_2_2_nodes_58_103,1
graph_4_1_nodes_49_106,0
graph_3_4_nodes_43_92,0
graph_1_4_nodes_81_156,0
graph_4_5_nodes_15_197,0
graph_2_3_nodes_28_35,0
graph_4_4_nodes_47_116,0
graph_1_1_nodes_18_163,0
graph_3_3_nodes_47_107,0
graph_4_2_nodes_29_73,0
graph_3_5_nodes_139_183,0
graph_1_4_nodes_112_160,0
graph_3_5_nodes_10_70,0
graph_4_3_nodes_25_115,0
graph_2_1_nodes_65_101,0
graph_1_2_nodes_64_135,0
graph_3_5_nodes_111_168,0
graph_2_5_nodes_118_177,0
graph_3_4_nodes_131_191,0
graph_3_1_nodes_22_60,0
graph_3_2_nodes_58_157,0
graph_3_4_nodes_61_110,1
graph_2_4_nodes_127_185,0
graph_1_5_nodes_62_113,0
graph_2_1_nodes_37_155,0
graph_1_3_nodes_71_190,0
graph_3_2_nodes_108_184,0
graph_1_4_nodes_34_99,0
graph_3_2_nodes_45_120,0
graph_3_1_nodes_40_91,0
graph_2_3_nodes_52_139,0
graph_4_5_nodes_42_47,0
graph_1_4_nodes_7_166,0
graph_1_5_nodes_72_79,1
graph_1_1_nodes_18_152,0
graph_2_2_nodes_50_153,0
graph_1_5_nodes_75_158,0
graph_1_3_nodes_12_122,0
graph_2_2_nodes_15_25,0
graph_4_1_nodes_83_176,0
graph_1_3_nodes_156_161,0
graph_2_3_nodes_65_87,0
graph_2_5_nodes_35_119,0
graph_4_1_nodes_66_175,0
graph_3_1_nodes_114_150,0
graph_4_4_nodes_25_79,0
graph_4_5_nodes_38_81,0
graph_4_2_nodes_58_148,0
graph_1_1_nodes_55_62,1
graph_2_5_nodes_63_119,1
graph_2_1_nodes_8_33,0
graph_1_3_nodes_146_162,0
graph_3_5_nodes_10_132,0
graph_4_3_nodes_27_111,0
graph_1_3_nodes_73_151,0
graph_2_3_nodes_56_156,0
graph_2_3_nodes_31_113,0
graph_2_1_nodes_108_115,0
graph_1_4_nodes_127_175,0
graph_4_2_nodes_135_186,0
graph_3_5_nodes_62_179,0
graph_2_1_nodes_78_175,0
graph_4_4_nodes_34_57,0
graph_1_1_nodes_17_127,0
graph_4_2_nodes_14_100,0
graph_3_4_nodes_54_181,0
graph_4_4_nodes_65_133,0
graph_4_2_nodes_83_144,0
graph_2_5_nodes_141_169,0
graph_1_5_nodes_81_117,0
graph_4_4_nodes_29_76,0
graph_4_5_nodes_98_182,0
graph_1_3_nodes_2_6,1
graph_4_2_nodes_45_99,1
graph_1_1_nodes_50_93,0
graph_3_2_nodes_103_178,0
graph_4_1_nodes_10_130,0
graph_1_3_nodes_61_147,0
graph_1_4_nodes_69_163,0
graph_2_5_nodes_51_159,0
graph_4_5_nodes_70_158,0
graph_1_1_nodes_3_47,0
graph_1_4_nodes_15_191,0
graph_3_1_nodes_113_177,1
graph_1_5_nodes_94_155,1
graph_1_4_nodes_98_177,0
graph_1_1_nodes_74_147,0
graph_1_1_nodes_52_153,0
graph_2_3_nodes_100_193,0
graph_4_3_nodes_74_130,0
graph_4_4_nodes_77_167,0
graph_3_1_nodes_33_136,0
graph_4_5_nodes_87_162,0
graph_4_3_nodes_52_64,1
graph_2_5_nodes_74_137,0
graph_2_4_nodes_143_160,0
graph_2_2_nodes_4_176,0
graph_1_1_nodes_76_125,0
graph_3_3_nodes_7_118,0
graph_2_3_nodes_30_124,0
graph_2_3_nodes_42_193,0
graph_2_5_nodes_9_92,1
graph_2_5_nodes_94_95,0
graph_2_1_nodes_5_81,0
graph_3_4_nodes_29_189,0
graph_4_4_nodes_87_155,0
graph_3_4_nodes_70_182,0
graph_1_2_nodes_128_184,0
graph_2_4_nodes_185_187,1
graph_3_4_nodes_68_89,0
graph_2_3_nodes_38_42,0
graph_4_4_nodes_119_177,0
graph_3_2_nodes_60_192,0
graph_4_5_nodes_6_8,0
graph_3_4_nodes_95_166,0
graph_4_4_nodes_87_93,0
graph_4_4_nodes_99_117,1
graph_2_2_nodes_76_194,0
graph_1_1_nodes_48_181,1
graph_3_3_nodes_74_146,0
graph_1_4_nodes_11_180,0
graph_1_3_nodes_82_146,0
graph_4_3_nodes_55_100,1
graph_1_5_nodes_0_158,0
graph_2_2_nodes_78_132,0
graph_1_3_nodes_88_122,0
graph_2_3_nodes_161_181,0
graph_3_1_nodes_8_82,0
graph_4_1_nodes_55_116,0
graph_1_1_nodes_32_61,1
graph_4_1_nodes_21_186,0
graph_4_4_nodes_30_161,0
graph_3_3_nodes_25_164,0
graph_4_1_nodes_90_183,0
graph_2_1_nodes_60_170,0
graph_3_1_nodes_4_71,0
graph_4_1_nodes_117_149,0
graph_3_5_nodes_73_106,0
graph_2_3_nodes_23_65,0
graph_4_4_nodes_83_157,0
graph_1_2_nodes_186_192,1
graph_3_4_nodes_38_190,0
graph_1_5_nodes_12_93,1
graph_1_2_nodes_114_117,0
graph_1_2_nodes_68_74,1
graph_2_3_nodes_83_129,0
graph_3_1_nodes_10_164,1
graph_4_2_nodes_113_170,0
graph_2_2_nodes_42_118,1
graph_3_4_nodes_50_103,0
graph_2_5_nodes_101_150,0
graph_3_5_nodes_49_85,0
graph_3_4_nodes_16_140,0
graph_4_5_nodes_25_47,0
graph_2_4_nodes_47_60,0
graph_2_1_nodes_14_135,0
graph_4_2_nodes_18_88,0
graph_2_3_nodes_43_175,0
graph_1_2_nodes_27_43,0
graph_2_1_nodes_75_113,0
graph_1_3_nodes_8_39,0
graph_3_1_nodes_110_118,1
graph_4_3_nodes_122_136,0
graph_4_1_nodes_68_144,0
graph_2_3_nodes_112_161,0
graph_4_3_nodes_18_199,0
graph_3_2_nodes_111_140,0
graph_3_2_nodes_115_173,0
graph_4_5_nodes_41_174,0
graph_1_1_nodes_71_79,0
graph_4_3_nodes_53_99,0
graph_1_2_nodes_136_146,0
graph_2_4_nodes_51_194,0
graph_1_3_nodes_15_123,0
graph_1_1_nodes_5_93,1
graph_1_1_nodes_166_169,0
graph_4_4_nodes_69_75,0
graph_1_5_nodes_35_151,0
graph_3_3_nodes_122_191,0
graph_1_1_nodes_25_185,0
graph_2_5_nodes_2_141,0
graph_1_1_nodes_109_177,0
graph_2_5_nodes_176_196,0
graph_2_1_nodes_167_174,0
graph_1_1_nodes_55_58,0
graph_3_3_nodes_33_40,0
graph_1_3_nodes_12_103,0
graph_1_5_nodes_35_97,0
graph_3_2_nodes_6_79,0
graph_4_5_nodes_19_21,0
graph_1_4_nodes_53_121,1
graph_2_1_nodes_114_186,0
graph_4_5_nodes_52_160,0
graph_2_2_nodes_14_160,0
graph_3_1_nodes_99_185,0
graph_1_5_nodes_25_130,0
graph_4_5_nodes_35_164,0
graph_4_2_nodes_13_162,0
graph_3_5_nodes_113_128,0
graph_3_2_nodes_105_146,0
graph_2_1_nodes_66_173,0
graph_3_2_nodes_29_101,0
graph_1_2_nodes_28_145,0
graph_4_5_nodes_2_190,0
graph_1_5_nodes_65_153,0
graph_1_1_nodes_120_124,0
graph_3_2_nodes_124_169,0
graph_4_4_nodes_97_196,1
graph_1_4_nodes_11_80,0
graph_1_3_nodes_107_171,0
graph_2_2_nodes_132_142,0
graph_1_3_nodes_59_150,0
graph_1_5_nodes_92_184,0
graph_1_1_nodes_4_43,0
graph_4_1_nodes_5_24,0
graph_3_1_nodes_149_154,0
graph_1_4_nodes_133_157,0
graph_2_2_nodes_36_148,0
graph_4_3_nodes_16_71,0
graph_4_5_nodes_44_65,0
graph_1_4_nodes_79_199,0
graph_4_5_nodes_69_136,0
graph_3_2_nodes_18_21,0
graph_1_5_nodes_43_142,0
graph_1_3_nodes_80_130,0
graph_4_5_nodes_20_110,0
graph_3_1_nodes_143_175,0
graph_2_2_nodes_143_192,1
graph_2_4_nodes_71_164,0
graph_1_4_nodes_56_91,0
graph_4_3_nodes_21_34,0
graph_1_2_nodes_70_154,0
graph_1_1_nodes_38_199,0
graph_4_4_nodes_50_123,0
graph_3_4_nodes_28_151,0
graph_2_1_nodes_159_166,0
graph_2_2_nodes_41_94,0
graph_4_3_nodes_21_110,0
graph_2_5_nodes_36_55,0
graph_2_4_nodes_191_199,0
graph_1_3_nodes_11_85,1
graph_3_4_nodes_128_173,0
graph_1_3_nodes_55_95,0
graph_1_3_nodes_59_110,0
graph_2_4_nodes_33_110,0
graph_1_4_nodes_6_167,1
graph_3_4_nodes_48_89,0
graph_2_4_nodes_85_96,0
graph_3_3_nodes_56_148,0
graph_2_3_nodes_6_55,0
graph_3_4_nodes_180_183,1
graph_4_1_nodes_143_172,0
graph_2_4_nodes_25_103,0
graph_2_1_nodes_146_184,0
graph_3_1_nodes_112_156,0
graph_2_1_nodes_114_164,0
graph_3_4_nodes_41_133,0
graph_4_2_nodes_0_167,0
graph_4_2_nodes_45_53,1
graph_1_5_nodes_96_152,0
graph_1_2_nodes_59_118,0
graph_3_5_nodes_85_91,0
graph_4_3_nodes_7_58,0
graph_4_3_nodes_49_170,0
graph_2_2_nodes_84_92,0
graph_3_2_nodes_91_101,0
graph_4_2_nodes_73_130,0
graph_3_5_nodes_124_187,1
graph_3_4_nodes_86_114,0
graph_3_4_nodes_128_192,0
graph_3_1_nodes_93_177,0
graph_3_3_nodes_161_180,1
graph_4_4_nodes_73_94,0
graph_2_4_nodes_130_163,0
graph_1_4_nodes_93_146,0
graph_2_1_nodes_25_127,0
graph_2_4_nodes_20_181,0
graph_2_5_nodes_102_162,0
graph_3_4_nodes_28_48,0
graph_2_1_nodes_104_107,0
graph_4_1_nodes_137_195,0
graph_1_2_nodes_118_133,0
graph_2_2_nodes_6_46,1
graph_3_4_nodes_38_152,0
graph_4_3_nodes_114_164,0
graph_2_4_nodes_128_156,0
graph_3_2_nodes_74_182,0
graph_1_2_nodes_24_71,1
graph_4_2_nodes_64_123,0
graph_1_2_nodes_17_47,0
graph_4_5_nodes_43_189,0
graph_3_4_nodes_171_191,0
graph_3_3_nodes_3_172,0
graph_3_1_nodes_29_30,0
graph_2_2_nodes_135_187,0
graph_1_3_nodes_101_183,0
graph_4_1_nodes_147_153,0
graph_4_5_nodes_21_81,0
graph_3_4_nodes_140_183,0
graph_2_4_nodes_34_106,0
graph_3_3_nodes_48_69,0
graph_1_4_nodes_109_132,0
graph_1_2_nodes_8_173,1
graph_2_5_nodes_116_155,1
graph_4_5_nodes_45_117,0
graph_4_5_nodes_61_62,0
graph_3_2_nodes_65_190,0
graph_1_4_nodes_61_98,0
graph_2_4_nodes_67_77,0
graph_2_2_nodes_41_167,0
graph_2_3_nodes_12_30,0
graph_1_2_nodes_84_157,0
graph_1_3_nodes_41_47,0
graph_3_1_nodes_83_165,0
graph_3_5_nodes_21_105,0
graph_4_4_nodes_19_112,0
graph_2_3_nodes_94_145,0
graph_1_4_nodes_29_56,0
graph_4_4_nodes_41_132,0
graph_4_3_nodes_0_16,1
graph_1_4_nodes_30_43,0
graph_2_2_nodes_119_133,0
graph_1_3_nodes_40_43,0
graph_2_4_nodes_110_120,0
graph_4_5_nodes_68_190,0
graph_4_3_nodes_80_134,0
graph_1_2_nodes_103_191,0
graph_3_1_nodes_52_176,0
graph_4_1_nodes_22_178,0
graph_3_1_nodes_132_186,0
graph_1_2_nodes_57_74,0
graph_1_1_nodes_66_70,0
graph_2_5_nodes_15_155,0
graph_3_5_nodes_59_67,0
graph_3_1_nodes_52_124,1
graph_4_3_nodes_56_156,0
graph_3_2_nodes_15_87,0
graph_1_3_nodes_11_154,0
graph_3_1_nodes_146_185,0
graph_1_5_nodes_40_51,0
graph_4_2_nodes_27_104,0
graph_2_5_nodes_15_139,0
