,Same Community
graph_2_3_nodes_101_107,0
graph_2_1_nodes_51_87,0
graph_3_4_nodes_67_70,0
graph_3_3_nodes_96_170,0
graph_3_5_nodes_113_118,0
graph_3_3_nodes_21_82,0
graph_1_4_nodes_147_185,0
graph_1_5_nodes_131_136,0
graph_3_2_nodes_27_129,0
graph_3_1_nodes_13_34,0
graph_1_2_nodes_134_155,0
graph_4_2_nodes_26_80,0
graph_2_3_nodes_20_155,0
graph_2_2_nodes_5_148,0
graph_1_2_nodes_4_42,0
graph_1_5_nodes_30_45,0
graph_2_4_nodes_123_159,0
graph_4_3_nodes_118_134,0
graph_3_2_nodes_50_60,0
graph_2_1_nodes_47_177,0
graph_3_4_nodes_57_124,0
graph_1_2_nodes_8_36,0
graph_4_2_nodes_84_122,0
graph_2_2_nodes_154_156,0
graph_3_5_nodes_91_113,0
graph_1_1_nodes_18_196,0
graph_3_2_nodes_123_150,0
graph_2_1_nodes_19_95,0
graph_1_5_nodes_54_116,0
graph_4_2_nodes_22_140,0
graph_1_5_nodes_55_119,0
graph_2_5_nodes_97_179,0
graph_1_5_nodes_18_72,0
graph_2_1_nodes_70_126,0
graph_4_4_nodes_98_136,0
graph_4_1_nodes_8_109,0
graph_1_1_nodes_154_175,1
graph_3_4_nodes_133_198,0
graph_4_5_nodes_31_32,0
graph_2_4_nodes_159_161,0
graph_2_3_nodes_149_165,0
graph_3_3_nodes_29_80,0
graph_1_3_nodes_37_92,0
graph_3_4_nodes_114_172,0
graph_3_5_nodes_89_115,0
graph_4_4_nodes_39_112,0
graph_1_2_nodes_35_196,0
graph_1_4_nodes_9_14,0
graph_3_5_nodes_13_152,0
graph_1_4_nodes_124_199,0
graph_4_2_nodes_95_180,0
graph_4_4_nodes_83_84,0
graph_4_3_nodes_74_79,0
graph_3_2_nodes_41_112,0
graph_3_4_nodes_116_148,0
graph_1_5_nodes_4_156,0
graph_3_4_nodes_75_130,0
graph_1_3_nodes_36_142,0
graph_3_4_nodes_106_188,0
graph_3_3_nodes_86_117,0
graph_3_4_nodes_108_142,0
graph_3_4_nodes_60_146,0
graph_2_2_nodes_21_88,0
graph_4_5_nodes_38_96,0
graph_2_2_nodes_130_198,0
graph_2_4_nodes_42_163,0
graph_3_3_nodes_47_134,0
graph_2_5_nodes_6_55,0
graph_3_1_nodes_143_155,1
graph_3_2_nodes_31_161,1
graph_4_5_nodes_20_53,1
graph_2_1_nodes_17_124,0
graph_2_4_nodes_17_184,0
graph_4_1_nodes_6_180,0
graph_4_5_nodes_78_130,1
graph_4_5_nodes_146_151,0
graph_4_2_nodes_66_102,0
graph_2_1_nodes_38_66,0
graph_2_5_nodes_5_106,0
graph_3_4_nodes_54_162,0
graph_4_2_nodes_107_133,0
graph_4_4_nodes_87_111,0
graph_2_3_nodes_115_188,0
graph_4_4_nodes_80_120,0
graph_3_4_nodes_132_193,0
graph_2_4_nodes_87_102,0
graph_2_5_nodes_81_147,0
graph_3_3_nodes_43_124,0
graph_1_1_nodes_150_153,0
graph_4_2_nodes_100_174,0
graph_2_2_nodes_95_101,0
graph_3_5_nodes_49_134,0
graph_4_1_nodes_30_81,0
graph_2_2_nodes_30_154,0
graph_1_5_nodes_139_170,0
graph_1_1_nodes_13_102,0
graph_4_5_nodes_27_157,0
graph_3_3_nodes_180_199,0
graph_1_5_nodes_24_64,0
graph_2_5_nodes_77_149,0
graph_2_2_nodes_39_108,1
graph_2_4_nodes_73_103,0
graph_3_2_nodes_64_181,0
graph_3_4_nodes_83_96,0
graph_2_5_nodes_74_127,0
graph_2_1_nodes_68_129,1
graph_1_5_nodes_92_161,0
graph_2_2_nodes_169_189,0
graph_2_5_nodes_92_112,0
graph_2_5_nodes_188_198,0
graph_1_1_nodes_36_186,0
graph_3_1_nodes_16_68,1
graph_3_5_nodes_65_169,1
graph_1_3_nodes_14_132,0
graph_3_2_nodes_65_177,0
graph_2_3_nodes_44_55,0
graph_2_4_nodes_100_185,0
graph_3_3_nodes_168_194,0
graph_1_5_nodes_36_155,0
graph_1_4_nodes_176_194,0
graph_2_1_nodes_75_196,0
graph_4_1_nodes_31_85,0
graph_3_4_nodes_69_85,0
graph_1_1_nodes_94_153,0
graph_1_1_nodes_129_150,0
graph_3_2_nodes_76_85,0
graph_1_3_nodes_90_144,0
graph_3_2_nodes_159_168,0
graph_2_2_nodes_172_188,0
graph_2_3_nodes_74_178,0
graph_4_1_nodes_86_173,1
graph_1_5_nodes_163_185,0
graph_3_3_nodes_8_82,0
graph_4_1_nodes_58_73,0
graph_2_3_nodes_35_183,0
graph_4_1_nodes_97_131,0
graph_1_4_nodes_140_153,1
graph_2_5_nodes_104_129,0
graph_1_5_nodes_21_150,0
graph_1_2_nodes_37_71,0
graph_1_1_nodes_93_177,0
graph_4_4_nodes_3_188,0
graph_4_2_nodes_47_98,0
graph_2_2_nodes_96_180,1
graph_1_2_nodes_106_190,0
graph_4_5_nodes_113_149,0
graph_2_3_nodes_12_73,1
graph_4_3_nodes_61_65,0
graph_3_3_nodes_66_86,0
graph_4_5_nodes_100_177,0
graph_2_5_nodes_153_184,0
graph_2_5_nodes_154_188,0
graph_2_5_nodes_53_191,0
graph_4_3_nodes_110_195,0
graph_3_3_nodes_31_84,0
graph_2_4_nodes_68_112,0
graph_3_3_nodes_71_194,0
graph_1_5_nodes_66_99,0
graph_1_2_nodes_95_121,0
graph_3_1_nodes_142_179,0
graph_3_5_nodes_15_180,0
graph_1_5_nodes_92_128,1
graph_1_4_nodes_87_182,0
graph_3_1_nodes_87_156,1
graph_3_1_nodes_75_184,0
graph_2_4_nodes_1_180,1
graph_2_5_nodes_72_183,0
graph_2_3_nodes_74_91,0
graph_4_5_nodes_16_45,0
graph_4_3_nodes_41_184,0
graph_3_2_nodes_133_194,0
graph_3_2_nodes_18_38,0
graph_3_1_nodes_179_185,0
graph_1_5_nodes_37_59,0
graph_3_3_nodes_74_78,0
graph_3_1_nodes_4_61,0
graph_1_2_nodes_52_148,0
graph_1_4_nodes_39_133,0
graph_1_3_nodes_36_67,0
graph_1_2_nodes_56_111,1
graph_1_2_nodes_138_181,0
graph_1_4_nodes_124_171,0
graph_2_3_nodes_120_188,0
graph_4_5_nodes_6_173,0
graph_4_3_nodes_126_141,0
graph_2_4_nodes_28_103,1
graph_4_5_nodes_22_196,0
graph_2_4_nodes_12_142,0
graph_2_2_nodes_42_73,0
graph_1_5_nodes_65_141,0
graph_4_3_nodes_44_181,0
graph_3_1_nodes_43_91,0
graph_4_3_nodes_78_108,0
graph_3_3_nodes_44_64,0
graph_3_1_nodes_82_99,0
graph_3_5_nodes_54_196,0
graph_3_4_nodes_5_124,0
graph_2_2_nodes_99_110,0
graph_2_4_nodes_62_157,0
graph_2_2_nodes_116_197,0
graph_4_1_nodes_89_197,0
graph_4_3_nodes_0_150,0
graph_4_5_nodes_86_120,0
graph_3_1_nodes_103_177,0
graph_3_3_nodes_95_114,0
graph_2_1_nodes_46_121,0
graph_4_4_nodes_114_151,0
graph_1_3_nodes_128_176,1
graph_2_1_nodes_14_47,0
graph_4_1_nodes_35_57,0
graph_1_2_nodes_3_127,0
graph_2_2_nodes_89_109,0
graph_2_5_nodes_38_179,0
graph_1_2_nodes_185_198,0
graph_4_1_nodes_66_185,1
graph_1_1_nodes_1_175,0
graph_4_3_nodes_19_182,0
graph_4_5_nodes_115_154,0
graph_3_2_nodes_113_139,0
graph_3_2_nodes_85_92,0
graph_1_3_nodes_57_162,1
graph_2_1_nodes_18_63,1
graph_1_4_nodes_130_154,0
graph_2_5_nodes_34_52,0
graph_2_5_nodes_66_166,1
graph_4_5_nodes_63_168,0
graph_3_5_nodes_86_178,0
graph_2_2_nodes_146_193,0
graph_2_2_nodes_20_114,0
graph_4_1_nodes_10_176,0
graph_2_4_nodes_21_91,0
graph_1_3_nodes_11_50,0
graph_1_2_nodes_12_104,0
graph_4_4_nodes_41_178,0
graph_2_2_nodes_177_193,0
graph_4_2_nodes_52_92,0
graph_1_5_nodes_32_157,0
graph_4_3_nodes_8_23,0
graph_4_5_nodes_11_142,0
graph_4_3_nodes_62_112,0
graph_2_3_nodes_44_132,0
graph_2_4_nodes_83_109,0
graph_2_5_nodes_64_136,0
graph_4_5_nodes_85_156,0
graph_2_1_nodes_126_171,0
graph_1_5_nodes_122_145,0
graph_1_5_nodes_38_195,0
graph_3_5_nodes_50_173,0
graph_2_1_nodes_33_198,0
graph_2_2_nodes_34_47,0
graph_1_3_nodes_92_198,1
graph_3_1_nodes_56_165,0
graph_3_3_nodes_139_189,1
graph_1_5_nodes_21_126,0
graph_4_3_nodes_19_91,0
graph_2_2_nodes_138_157,0
graph_4_5_nodes_167_197,0
graph_2_2_nodes_1_185,0
graph_4_2_nodes_113_126,0
graph_2_5_nodes_35_68,0
graph_3_3_nodes_26_62,0
graph_1_1_nodes_27_73,0
graph_3_5_nodes_14_196,0
graph_1_1_nodes_26_105,0
graph_2_2_nodes_84_122,0
graph_3_4_nodes_34_186,0
graph_4_2_nodes_164_185,0
graph_4_5_nodes_146_167,0
graph_2_3_nodes_49_77,0
graph_4_4_nodes_78_107,0
graph_4_4_nodes_127_146,0
graph_2_3_nodes_67_177,0
graph_4_5_nodes_101_175,0
graph_2_3_nodes_2_121,0
graph_2_5_nodes_70_108,0
graph_1_5_nodes_11_189,0
graph_4_3_nodes_54_118,0
graph_1_5_nodes_22_81,0
graph_2_2_nodes_2_154,0
graph_4_5_nodes_82_109,0
graph_1_2_nodes_113_152,0
graph_4_5_nodes_122_196,0
graph_2_1_nodes_2_137,0
graph_2_5_nodes_42_124,0
graph_1_3_nodes_30_39,0
graph_1_5_nodes_24_97,0
graph_2_5_nodes_115_189,0
graph_3_2_nodes_14_178,0
graph_4_1_nodes_45_199,0
graph_3_2_nodes_87_110,0
graph_4_3_nodes_5_136,0
graph_3_2_nodes_75_123,0
graph_4_1_nodes_78_104,0
graph_4_2_nodes_50_81,0
graph_3_2_nodes_64_186,0
graph_3_5_nodes_103_154,0
graph_4_2_nodes_38_125,0
graph_4_1_nodes_93_130,0
graph_1_4_nodes_122_160,0
graph_4_3_nodes_104_189,0
graph_1_4_nodes_70_95,0
graph_2_4_nodes_28_169,0
graph_3_2_nodes_44_192,1
graph_4_3_nodes_29_90,0
graph_3_2_nodes_5_68,0
graph_3_4_nodes_75_139,0
graph_1_3_nodes_44_126,0
graph_2_2_nodes_44_49,0
graph_1_3_nodes_17_98,0
graph_1_4_nodes_29_197,0
graph_1_5_nodes_71_83,0
graph_2_1_nodes_91_181,0
graph_2_3_nodes_84_193,0
graph_3_2_nodes_99_170,0
graph_1_5_nodes_47_155,0
graph_2_3_nodes_0_17,0
graph_1_5_nodes_28_58,0
graph_3_2_nodes_129_183,0
graph_3_2_nodes_64_152,0
graph_1_1_nodes_9_42,0
graph_1_5_nodes_71_175,0
graph_4_5_nodes_150_160,0
graph_3_3_nodes_0_17,0
graph_4_1_nodes_82_146,0
graph_3_3_nodes_147_174,1
graph_3_5_nodes_5_99,0
graph_4_5_nodes_37_135,0
graph_1_4_nodes_25_126,0
graph_1_5_nodes_137_142,0
graph_2_3_nodes_25_112,0
graph_2_3_nodes_21_64,0
graph_4_2_nodes_30_124,0
graph_2_2_nodes_2_21,0
graph_4_4_nodes_151_189,0
graph_3_3_nodes_53_61,0
graph_2_5_nodes_47_174,1
graph_1_3_nodes_104_137,0
graph_4_1_nodes_2_151,1
graph_4_5_nodes_101_185,0
graph_1_5_nodes_6_172,0
graph_3_4_nodes_149_185,0
graph_2_5_nodes_124_154,0
graph_4_5_nodes_117_119,0
graph_2_2_nodes_35_98,0
graph_3_4_nodes_1_110,0
graph_2_1_nodes_58_76,0
graph_3_5_nodes_78_81,0
graph_4_4_nodes_23_170,1
graph_2_5_nodes_147_168,0
graph_2_4_nodes_50_184,0
graph_2_1_nodes_136_161,0
graph_2_4_nodes_59_75,0
graph_4_5_nodes_110_180,0
graph_3_3_nodes_27_199,0
graph_3_3_nodes_34_47,0
graph_1_4_nodes_138_143,0
graph_2_2_nodes_14_192,0
graph_2_3_nodes_19_163,0
graph_1_5_nodes_73_81,0
graph_1_5_nodes_6_119,1
graph_4_2_nodes_42_174,0
graph_1_2_nodes_9_165,1
graph_3_3_nodes_28_125,0
graph_4_2_nodes_34_45,0
graph_1_2_nodes_161_183,0
graph_3_1_nodes_41_175,0
graph_4_4_nodes_22_23,0
graph_1_1_nodes_86_118,0
graph_4_3_nodes_99_147,0
graph_4_1_nodes_37_74,0
graph_2_1_nodes_3_20,0
graph_3_2_nodes_38_169,0
graph_2_2_nodes_46_121,1
graph_2_4_nodes_87_99,1
graph_2_1_nodes_19_53,0
graph_2_4_nodes_81_94,0
graph_3_2_nodes_65_150,0
graph_1_4_nodes_49_127,0
graph_3_2_nodes_80_178,0
graph_3_5_nodes_20_110,0
graph_3_4_nodes_49_120,0
graph_4_4_nodes_10_114,0
graph_1_1_nodes_112_158,0
graph_1_1_nodes_48_113,1
graph_3_2_nodes_6_115,0
graph_2_5_nodes_53_184,1
graph_1_5_nodes_58_154,0
graph_4_4_nodes_182_193,0
graph_3_1_nodes_28_52,0
graph_3_4_nodes_32_124,0
graph_1_3_nodes_40_117,0
graph_3_1_nodes_126_190,1
graph_1_5_nodes_126_145,0
graph_1_5_nodes_84_141,0
graph_2_5_nodes_128_189,1
graph_2_4_nodes_80_104,0
graph_3_4_nodes_19_69,0
graph_3_1_nodes_22_69,0
graph_1_3_nodes_39_69,0
graph_4_1_nodes_3_140,0
graph_1_2_nodes_60_127,0
graph_3_2_nodes_61_127,1
graph_1_2_nodes_136_199,0
graph_2_5_nodes_5_117,0
graph_4_1_nodes_16_171,0
graph_1_1_nodes_127_153,1
graph_1_3_nodes_98_161,0
graph_2_3_nodes_52_169,0
graph_1_3_nodes_7_74,0
graph_2_1_nodes_87_181,0
graph_1_1_nodes_159_190,0
graph_4_1_nodes_110_124,0
graph_1_1_nodes_1_188,1
graph_4_3_nodes_106_184,1
graph_4_4_nodes_39_93,0
graph_1_3_nodes_117_157,0
graph_4_4_nodes_27_134,0
graph_1_2_nodes_127_181,0
graph_3_2_nodes_60_155,0
graph_4_3_nodes_23_112,0
graph_3_4_nodes_184_195,0
graph_4_3_nodes_95_96,0
graph_3_4_nodes_115_133,0
graph_4_5_nodes_6_69,0
graph_3_5_nodes_38_145,0
graph_4_2_nodes_51_142,0
graph_1_3_nodes_56_105,0
graph_2_4_nodes_76_148,0
graph_4_2_nodes_72_109,0
graph_2_3_nodes_110_156,0
graph_3_4_nodes_71_179,0
graph_2_4_nodes_153_171,0
graph_4_2_nodes_117_175,0
graph_2_3_nodes_81_122,0
graph_4_3_nodes_2_93,1
graph_2_4_nodes_127_187,0
graph_1_4_nodes_122_144,0
graph_1_2_nodes_74_151,0
graph_1_3_nodes_18_32,0
graph_2_3_nodes_41_183,0
graph_2_3_nodes_163_188,0
graph_1_5_nodes_130_172,0
graph_4_5_nodes_16_122,1
graph_4_2_nodes_97_165,0
graph_1_3_nodes_74_197,0
graph_2_3_nodes_103_182,0
graph_1_1_nodes_47_149,0
graph_4_3_nodes_27_100,0
graph_4_3_nodes_136_176,1
graph_3_2_nodes_131_159,0
graph_3_1_nodes_20_128,1
graph_2_3_nodes_30_170,0
graph_1_2_nodes_100_117,0
graph_4_5_nodes_24_43,0
graph_4_1_nodes_2_92,0
graph_2_2_nodes_52_62,0
graph_2_2_nodes_36_189,0
graph_4_1_nodes_66_68,1
graph_2_5_nodes_35_115,0
graph_1_4_nodes_41_139,0
graph_1_3_nodes_99_159,0
graph_2_2_nodes_52_59,0
graph_3_3_nodes_155_182,0
graph_1_2_nodes_50_107,0
graph_3_2_nodes_90_121,0
graph_3_5_nodes_18_158,0
graph_1_2_nodes_148_175,0
graph_3_1_nodes_47_75,0
graph_3_3_nodes_36_61,1
graph_1_2_nodes_4_184,0
graph_1_3_nodes_107_188,0
graph_3_5_nodes_95_174,0
graph_4_2_nodes_99_116,0
graph_2_3_nodes_11_15,0
graph_1_1_nodes_131_138,0
graph_1_4_nodes_12_94,0
graph_2_3_nodes_96_184,0
graph_2_1_nodes_92_189,0
graph_2_5_nodes_71_174,1
graph_4_5_nodes_33_66,0
graph_3_3_nodes_74_191,0
graph_4_4_nodes_10_30,0
graph_2_1_nodes_51_72,0
graph_3_4_nodes_180_189,0
graph_1_4_nodes_11_118,0
graph_4_1_nodes_4_48,0
graph_3_1_nodes_74_96,0
graph_1_1_nodes_82_141,1
graph_3_2_nodes_4_78,0
graph_1_5_nodes_72_135,0
graph_1_2_nodes_162_190,0
graph_4_1_nodes_56_59,0
graph_4_5_nodes_38_117,0
graph_3_1_nodes_5_110,0
graph_3_1_nodes_11_89,0
graph_2_4_nodes_8_124,0
graph_2_5_nodes_110_137,0
graph_4_4_nodes_87_138,0
graph_4_2_nodes_49_187,0
graph_3_4_nodes_179_195,0
graph_3_4_nodes_141_157,1
graph_2_1_nodes_114_125,1
graph_2_4_nodes_101_116,0
graph_1_4_nodes_69_164,0
graph_1_1_nodes_53_79,1
graph_1_5_nodes_30_126,0
graph_2_3_nodes_11_123,1
graph_3_2_nodes_123_140,0
graph_1_2_nodes_79_185,0
graph_2_4_nodes_73_161,0
graph_2_1_nodes_132_137,1
graph_3_2_nodes_157_195,1
graph_1_3_nodes_22_82,1
graph_1_2_nodes_24_192,0
graph_1_1_nodes_160_180,0
graph_4_2_nodes_1_113,1
graph_2_3_nodes_106_158,0
graph_1_1_nodes_191_198,0
graph_4_1_nodes_134_154,0
graph_1_4_nodes_62_88,0
graph_4_5_nodes_64_65,0
graph_1_1_nodes_6_132,0
graph_1_4_nodes_107_182,0
graph_3_3_nodes_23_199,0
graph_4_4_nodes_50_141,0
graph_1_2_nodes_60_104,1
graph_2_5_nodes_38_131,0
graph_4_1_nodes_102_196,1
graph_3_4_nodes_43_53,1
graph_1_3_nodes_98_99,0
graph_3_4_nodes_57_147,0
graph_3_4_nodes_70_115,0
graph_2_1_nodes_23_48,0
graph_3_3_nodes_179_190,0
graph_3_4_nodes_65_94,1
graph_2_2_nodes_5_150,0
graph_2_1_nodes_95_164,1
graph_2_2_nodes_119_198,0
graph_4_1_nodes_116_136,0
graph_1_3_nodes_48_198,0
graph_2_2_nodes_109_123,0
graph_2_3_nodes_114_189,0
graph_2_4_nodes_1_101,0
graph_1_5_nodes_71_174,0
graph_4_1_nodes_29_173,1
graph_4_2_nodes_11_41,0
graph_2_5_nodes_101_143,1
graph_1_1_nodes_178_184,0
graph_1_4_nodes_42_67,0
graph_2_2_nodes_23_47,0
graph_4_3_nodes_129_149,0
graph_1_3_nodes_118_187,0
graph_1_4_nodes_13_172,1
graph_2_5_nodes_45_60,1
graph_3_2_nodes_108_138,1
graph_4_1_nodes_166_180,0
graph_4_3_nodes_59_69,0
graph_1_4_nodes_35_62,0
graph_3_1_nodes_100_176,0
graph_1_1_nodes_65_116,0
graph_1_4_nodes_15_183,1
graph_3_4_nodes_64_88,0
graph_1_3_nodes_163_172,0
graph_2_3_nodes_56_122,0
graph_4_5_nodes_81_132,0
graph_2_4_nodes_2_33,0
graph_3_4_nodes_80_105,0
graph_2_2_nodes_21_45,0
graph_4_4_nodes_15_86,0
graph_4_1_nodes_89_108,0
graph_2_5_nodes_132_192,0
graph_4_5_nodes_89_103,0
graph_3_5_nodes_48_161,0
graph_1_2_nodes_145_165,1
graph_2_1_nodes_92_168,0
graph_1_5_nodes_78_113,0
graph_3_4_nodes_51_178,0
graph_4_3_nodes_67_108,0
graph_3_4_nodes_155_180,0
graph_3_1_nodes_88_144,0
graph_2_3_nodes_108_162,0
graph_2_5_nodes_74_197,0
graph_1_2_nodes_32_175,1
graph_4_1_nodes_96_198,0
graph_1_1_nodes_110_188,1
graph_2_2_nodes_71_99,0
graph_3_1_nodes_1_88,0
graph_4_5_nodes_160_178,1
graph_4_1_nodes_171_196,0
graph_3_2_nodes_38_69,0
graph_3_4_nodes_6_21,0
graph_2_2_nodes_21_148,0
graph_1_5_nodes_92_152,0
graph_1_2_nodes_19_100,0
graph_3_1_nodes_73_136,1
graph_1_2_nodes_21_86,0
graph_1_1_nodes_25_170,0
graph_1_1_nodes_134_157,0
graph_4_3_nodes_149_183,0
graph_1_2_nodes_75_143,0
graph_3_2_nodes_120_163,0
graph_1_3_nodes_0_177,0
graph_3_1_nodes_152_171,0
graph_1_2_nodes_14_23,0
graph_4_4_nodes_4_188,0
graph_4_3_nodes_9_45,0
graph_4_3_nodes_78_86,0
graph_2_3_nodes_54_163,0
graph_2_1_nodes_9_195,0
graph_3_1_nodes_11_96,0
graph_4_3_nodes_4_66,0
graph_2_5_nodes_122_128,0
graph_3_4_nodes_122_173,0
graph_4_4_nodes_108_144,0
graph_4_3_nodes_53_104,0
graph_2_3_nodes_51_59,0
graph_4_2_nodes_85_153,1
graph_2_2_nodes_86_149,0
graph_3_5_nodes_47_92,0
graph_3_1_nodes_108_149,0
graph_2_4_nodes_58_160,0
graph_3_1_nodes_45_92,0
graph_4_4_nodes_31_147,0
graph_1_1_nodes_124_176,0
graph_1_2_nodes_43_142,0
graph_1_2_nodes_12_124,1
graph_2_3_nodes_122_181,0
graph_2_4_nodes_96_110,0
graph_4_3_nodes_136_139,0
graph_1_5_nodes_160_198,0
graph_4_3_nodes_134_153,1
graph_3_3_nodes_133_169,0
graph_3_5_nodes_12_197,0
graph_2_3_nodes_87_155,0
graph_2_1_nodes_185_186,0
graph_3_4_nodes_107_121,0
graph_2_2_nodes_100_151,0
graph_1_5_nodes_22_198,0
graph_3_2_nodes_67_134,0
graph_3_2_nodes_56_189,0
graph_2_4_nodes_127_190,0
graph_1_1_nodes_103_107,0
graph_1_2_nodes_44_88,0
graph_2_5_nodes_68_184,0
graph_4_5_nodes_0_16,0
graph_2_4_nodes_0_162,0
graph_1_5_nodes_0_164,0
graph_4_2_nodes_54_196,0
graph_4_3_nodes_14_46,0
graph_1_4_nodes_7_148,0
graph_1_3_nodes_71_98,0
graph_3_5_nodes_93_142,0
graph_3_1_nodes_77_170,0
graph_4_3_nodes_29_179,1
graph_1_2_nodes_79_164,0
graph_4_1_nodes_3_183,0
graph_3_1_nodes_13_85,0
graph_1_1_nodes_65_145,0
graph_1_5_nodes_0_139,0
graph_1_2_nodes_116_160,0
graph_4_1_nodes_80_112,0
graph_1_4_nodes_20_119,0
graph_4_5_nodes_95_125,0
graph_3_5_nodes_8_117,1
graph_4_4_nodes_120_163,0
graph_3_4_nodes_74_116,0
graph_2_4_nodes_72_155,0
graph_4_1_nodes_126_176,0
graph_2_1_nodes_20_70,0
graph_1_4_nodes_98_126,0
graph_1_5_nodes_13_47,1
graph_1_1_nodes_91_153,1
graph_2_2_nodes_7_98,0
graph_4_4_nodes_66_151,0
graph_3_2_nodes_12_27,0
graph_2_4_nodes_92_196,1
graph_2_3_nodes_85_190,0
graph_2_3_nodes_21_181,0
graph_2_4_nodes_6_85,0
graph_3_3_nodes_107_135,0
graph_1_1_nodes_20_37,0
graph_3_1_nodes_12_124,0
graph_4_2_nodes_128_154,0
graph_3_3_nodes_94_106,1
graph_4_1_nodes_144_165,0
graph_1_2_nodes_30_111,0
graph_3_3_nodes_61_81,1
graph_3_5_nodes_11_171,0
graph_1_4_nodes_154_166,0
graph_3_5_nodes_91_111,0
graph_4_4_nodes_76_91,0
graph_4_5_nodes_55_184,1
graph_2_3_nodes_36_79,0
graph_1_1_nodes_84_198,1
graph_2_4_nodes_57_150,0
graph_1_2_nodes_65_67,0
graph_3_3_nodes_118_133,0
graph_4_2_nodes_78_159,0
graph_3_1_nodes_10_162,0
graph_4_3_nodes_62_135,1
graph_4_2_nodes_116_153,0
graph_1_3_nodes_159_186,1
graph_4_4_nodes_72_96,0
graph_1_4_nodes_34_151,1
graph_2_1_nodes_61_90,0
graph_2_2_nodes_178_191,0
graph_4_1_nodes_65_139,0
graph_1_2_nodes_98_175,0
graph_4_2_nodes_54_130,0
graph_1_3_nodes_18_53,0
graph_1_5_nodes_74_168,1
graph_2_4_nodes_190_198,0
graph_1_5_nodes_84_138,0
graph_3_4_nodes_2_47,0
graph_2_5_nodes_129_134,0
graph_4_2_nodes_50_182,0
graph_4_1_nodes_58_123,0
graph_1_4_nodes_43_109,0
graph_2_5_nodes_8_165,0
graph_4_5_nodes_122_136,0
graph_2_1_nodes_49_162,0
graph_1_4_nodes_13_179,1
graph_2_2_nodes_79_149,0
graph_1_1_nodes_101_197,0
graph_1_2_nodes_17_60,0
graph_3_4_nodes_71_196,0
graph_3_2_nodes_133_142,0
graph_4_3_nodes_12_53,0
graph_4_1_nodes_137_161,1
graph_4_5_nodes_5_10,1
graph_1_4_nodes_22_94,0
graph_2_2_nodes_55_183,0
graph_2_4_nodes_32_46,1
graph_2_3_nodes_1_188,0
graph_4_4_nodes_132_168,0
graph_4_4_nodes_42_154,0
graph_3_2_nodes_5_115,0
graph_1_2_nodes_74_135,0
graph_1_1_nodes_28_48,0
graph_2_2_nodes_51_87,0
graph_4_4_nodes_19_195,0
graph_2_5_nodes_37_116,0
graph_1_3_nodes_108_160,0
graph_3_3_nodes_1_4,0
graph_2_4_nodes_69_199,0
graph_3_2_nodes_9_126,0
graph_3_3_nodes_52_80,0
graph_4_5_nodes_31_104,0
graph_4_1_nodes_23_153,1
graph_4_5_nodes_161_189,0
graph_1_4_nodes_10_186,0
graph_1_5_nodes_17_102,1
graph_1_5_nodes_60_128,0
graph_2_5_nodes_21_142,0
graph_1_2_nodes_128_147,0
graph_1_3_nodes_75_94,0
graph_2_3_nodes_23_104,0
graph_4_4_nodes_47_132,0
graph_3_4_nodes_147_159,0
graph_1_5_nodes_36_163,0
graph_2_4_nodes_111_132,0
graph_2_5_nodes_54_69,0
graph_2_2_nodes_152_163,1
graph_3_1_nodes_60_80,0
graph_4_5_nodes_157_163,1
graph_2_2_nodes_70_157,0
graph_2_5_nodes_19_29,0
graph_1_3_nodes_95_170,0
graph_1_1_nodes_111_170,0
graph_4_3_nodes_4_35,1
graph_4_4_nodes_133_196,0
graph_3_1_nodes_82_134,0
graph_1_5_nodes_109_150,0
graph_3_4_nodes_4_54,0
graph_2_5_nodes_122_163,0
graph_1_4_nodes_121_170,0
graph_2_3_nodes_12_85,0
graph_1_1_nodes_52_109,0
graph_3_1_nodes_31_140,0
graph_1_1_nodes_154_191,1
graph_3_1_nodes_20_40,0
graph_3_3_nodes_59_164,0
graph_2_5_nodes_7_128,0
graph_3_1_nodes_26_107,0
graph_4_5_nodes_15_45,0
graph_2_1_nodes_107_163,1
graph_4_1_nodes_135_174,0
graph_2_2_nodes_4_174,0
graph_3_5_nodes_103_163,0
graph_3_5_nodes_83_144,0
graph_3_3_nodes_33_116,0
graph_3_2_nodes_106_125,0
graph_3_5_nodes_38_115,0
graph_1_2_nodes_36_122,0
graph_4_4_nodes_96_164,0
graph_4_4_nodes_57_74,1
graph_1_5_nodes_22_189,0
graph_3_4_nodes_117_198,0
graph_4_4_nodes_19_33,0
graph_4_3_nodes_94_125,0
graph_1_5_nodes_127_197,1
graph_3_1_nodes_3_178,0
graph_2_2_nodes_24_91,0
graph_2_3_nodes_8_167,0
graph_3_3_nodes_0_161,0
graph_4_1_nodes_35_194,0
graph_2_1_nodes_61_190,0
graph_4_2_nodes_69_140,0
graph_2_3_nodes_52_154,0
graph_2_2_nodes_33_97,0
graph_2_5_nodes_64_71,0
graph_1_3_nodes_27_87,0
graph_4_4_nodes_122_130,1
graph_2_5_nodes_142_171,0
graph_1_3_nodes_52_103,0
graph_3_2_nodes_47_161,1
graph_3_4_nodes_11_95,0
graph_4_5_nodes_106_152,1
graph_1_2_nodes_114_191,0
graph_4_3_nodes_142_189,0
graph_2_5_nodes_101_172,0
graph_3_5_nodes_122_165,0
graph_2_3_nodes_33_130,0
