,Same Community
graph_2_5_nodes_91_121,0
graph_4_5_nodes_73_125,0
graph_2_3_nodes_100_114,0
graph_3_5_nodes_83_114,0
graph_1_2_nodes_118_162,0
graph_3_5_nodes_166_170,0
graph_3_3_nodes_52_60,0
graph_1_3_nodes_1_9,0
graph_1_3_nodes_75_160,0
graph_3_4_nodes_30_132,0
graph_3_3_nodes_103_184,0
graph_4_4_nodes_11_111,1
graph_3_1_nodes_78_104,0
graph_2_3_nodes_74_177,0
graph_2_5_nodes_74_128,1
graph_1_5_nodes_104_127,0
graph_4_2_nodes_11_109,1
graph_1_1_nodes_111_120,1
graph_2_1_nodes_67_79,0
graph_2_2_nodes_10_35,1
graph_1_1_nodes_56_118,0
graph_2_4_nodes_3_189,0
graph_1_1_nodes_38_155,0
graph_3_3_nodes_155_178,0
graph_4_1_nodes_16_109,0
graph_4_5_nodes_57_171,0
graph_3_1_nodes_136_159,0
graph_3_5_nodes_46_66,0
graph_2_1_nodes_149_173,0
graph_2_1_nodes_125_141,0
graph_1_4_nodes_29_144,0
graph_1_1_nodes_21_194,0
graph_1_3_nodes_172_182,0
graph_3_5_nodes_63_159,0
graph_1_2_nodes_30_53,0
graph_2_3_nodes_65_139,0
graph_1_5_nodes_17_170,0
graph_1_1_nodes_56_120,1
graph_3_2_nodes_31_198,0
graph_2_1_nodes_33_131,0
graph_3_2_nodes_114_120,0
graph_2_4_nodes_66_192,0
graph_3_1_nodes_159_171,1
graph_4_5_nodes_124_182,0
graph_1_4_nodes_66_177,0
graph_4_4_nodes_12_141,1
graph_2_1_nodes_153_159,0
graph_4_3_nodes_39_64,0
graph_4_4_nodes_78_122,1
graph_3_2_nodes_132_142,1
graph_2_5_nodes_18_190,0
graph_4_5_nodes_130_150,0
graph_3_2_nodes_29_38,0
graph_4_4_nodes_155_186,1
graph_1_1_nodes_35_53,0
graph_2_3_nodes_24_55,0
graph_3_1_nodes_43_83,0
graph_1_5_nodes_88_144,0
graph_2_3_nodes_39_195,0
graph_1_3_nodes_68_89,0
graph_1_5_nodes_97_135,0
graph_4_5_nodes_53_143,0
graph_1_2_nodes_16_40,0
graph_4_5_nodes_9_158,0
graph_3_4_nodes_46_143,0
graph_3_4_nodes_38_179,0
graph_1_3_nodes_63_97,0
graph_2_4_nodes_23_125,0
graph_3_5_nodes_90_151,0
graph_3_2_nodes_53_95,0
graph_3_4_nodes_80_134,0
graph_2_4_nodes_80_133,0
graph_2_2_nodes_69_186,0
graph_1_1_nodes_29_178,0
graph_3_4_nodes_102_195,0
graph_1_4_nodes_26_123,0
graph_3_2_nodes_17_149,0
graph_2_5_nodes_106_158,0
graph_3_2_nodes_66_185,1
graph_3_3_nodes_27_133,0
graph_1_3_nodes_38_197,1
graph_2_3_nodes_65_174,0
graph_3_5_nodes_44_67,0
graph_3_1_nodes_188_198,0
graph_4_3_nodes_70_167,0
graph_4_3_nodes_53_162,0
graph_2_1_nodes_65_101,0
graph_3_2_nodes_93_174,0
graph_3_1_nodes_4_99,0
graph_1_3_nodes_28_193,0
graph_4_4_nodes_5_21,1
graph_4_2_nodes_120_140,1
graph_2_5_nodes_6_106,0
graph_2_5_nodes_66_163,0
graph_3_1_nodes_10_193,0
graph_4_1_nodes_38_115,0
graph_4_3_nodes_90_128,0
graph_3_1_nodes_38_152,0
graph_2_3_nodes_122_177,0
graph_3_3_nodes_98_149,0
graph_1_3_nodes_19_171,0
graph_3_5_nodes_102_104,0
graph_2_5_nodes_8_10,0
graph_1_1_nodes_126_168,0
graph_4_2_nodes_0_101,1
graph_1_3_nodes_102_189,0
graph_1_4_nodes_79_131,0
graph_2_5_nodes_56_100,0
graph_1_5_nodes_40_149,0
graph_1_5_nodes_23_170,0
graph_1_5_nodes_53_82,1
graph_2_2_nodes_78_113,0
graph_4_2_nodes_82_124,1
graph_1_2_nodes_132_137,0
graph_2_1_nodes_56_110,0
graph_2_1_nodes_74_199,0
graph_4_3_nodes_103_161,0
graph_3_4_nodes_87_139,0
graph_3_5_nodes_11_93,0
graph_2_3_nodes_24_80,0
graph_1_2_nodes_141_142,1
graph_1_4_nodes_18_133,0
graph_1_3_nodes_21_54,0
graph_4_3_nodes_26_169,0
graph_4_3_nodes_74_145,0
graph_4_3_nodes_37_192,0
graph_4_4_nodes_31_184,1
graph_1_3_nodes_136_182,0
graph_1_1_nodes_126_170,0
graph_3_5_nodes_27_89,0
graph_2_4_nodes_2_111,0
graph_4_5_nodes_107_175,0
graph_2_4_nodes_17_188,0
graph_4_1_nodes_150_191,0
graph_1_1_nodes_69_156,0
graph_1_2_nodes_125_151,0
graph_4_3_nodes_3_178,0
graph_3_1_nodes_28_170,1
graph_1_5_nodes_107_111,0
graph_2_4_nodes_11_174,0
graph_4_2_nodes_64_179,1
graph_2_3_nodes_45_65,0
graph_3_4_nodes_98_108,0
graph_4_3_nodes_11_67,0
graph_4_3_nodes_72_140,0
graph_2_4_nodes_118_152,0
graph_2_3_nodes_70_195,0
graph_2_4_nodes_147_155,0
graph_4_1_nodes_34_41,0
graph_4_2_nodes_46_194,1
graph_4_2_nodes_94_135,1
graph_2_2_nodes_62_198,0
graph_2_3_nodes_63_147,0
graph_2_4_nodes_89_123,1
graph_4_4_nodes_75_122,1
graph_4_4_nodes_39_82,1
graph_4_1_nodes_29_128,0
graph_1_4_nodes_2_178,0
graph_4_3_nodes_51_92,0
graph_2_1_nodes_59_87,0
graph_1_1_nodes_68_85,0
graph_3_5_nodes_48_138,0
graph_4_1_nodes_35_101,0
graph_2_3_nodes_7_120,0
graph_3_4_nodes_81_95,0
graph_3_5_nodes_37_118,0
graph_2_1_nodes_150_183,0
graph_2_4_nodes_47_83,0
graph_1_1_nodes_89_153,0
graph_1_2_nodes_124_160,1
graph_3_3_nodes_71_92,0
graph_2_5_nodes_101_104,0
graph_4_2_nodes_31_81,1
graph_1_1_nodes_160_188,0
graph_3_3_nodes_101_123,0
graph_2_2_nodes_49_108,1
graph_1_3_nodes_83_140,0
graph_2_4_nodes_43_100,0
graph_2_4_nodes_27_43,0
graph_1_3_nodes_101_168,0
graph_3_1_nodes_43_68,0
graph_3_3_nodes_48_72,1
graph_4_2_nodes_68_141,1
graph_2_4_nodes_3_20,0
graph_1_4_nodes_63_100,0
graph_3_2_nodes_9_193,1
graph_2_3_nodes_111_143,0
graph_4_3_nodes_133_188,0
graph_4_1_nodes_89_155,0
graph_1_5_nodes_77_191,1
graph_4_2_nodes_32_49,1
graph_2_3_nodes_3_69,0
graph_2_4_nodes_1_91,0
graph_1_1_nodes_76_93,0
graph_3_1_nodes_33_65,0
graph_4_3_nodes_21_130,1
graph_1_5_nodes_122_139,0
graph_2_1_nodes_42_135,0
graph_3_1_nodes_28_51,0
graph_2_4_nodes_24_33,0
graph_1_5_nodes_152_176,0
graph_2_5_nodes_75_150,0
graph_3_5_nodes_70_190,0
graph_3_4_nodes_95_186,0
graph_3_1_nodes_8_126,0
graph_3_4_nodes_129_191,0
graph_4_4_nodes_29_174,1
graph_3_3_nodes_33_76,0
graph_3_3_nodes_89_155,1
graph_3_2_nodes_27_99,0
graph_2_2_nodes_70_100,0
graph_4_1_nodes_3_42,0
graph_2_2_nodes_147_148,1
graph_1_3_nodes_101_184,0
graph_1_2_nodes_24_179,0
graph_2_1_nodes_40_79,0
graph_1_4_nodes_74_86,1
graph_4_4_nodes_9_107,1
graph_1_1_nodes_14_61,0
graph_1_1_nodes_188_193,0
graph_2_2_nodes_79_84,0
graph_1_2_nodes_102_120,0
graph_4_3_nodes_13_171,0
graph_4_4_nodes_42_63,1
graph_1_4_nodes_157_170,0
graph_2_2_nodes_62_147,0
graph_4_4_nodes_24_164,1
graph_1_2_nodes_33_47,1
graph_1_3_nodes_151_161,0
graph_4_2_nodes_87_193,1
graph_1_1_nodes_8_133,0
graph_2_2_nodes_80_181,0
graph_4_2_nodes_157_179,1
graph_4_2_nodes_69_131,1
graph_3_3_nodes_53_139,0
graph_4_5_nodes_164_193,0
graph_3_5_nodes_31_55,0
graph_2_4_nodes_165_195,1
graph_2_4_nodes_53_178,1
graph_1_5_nodes_91_131,0
graph_2_4_nodes_73_197,0
graph_1_2_nodes_67_85,1
graph_2_3_nodes_14_146,0
graph_1_5_nodes_49_99,0
graph_4_1_nodes_170_179,0
graph_1_1_nodes_16_140,1
graph_1_3_nodes_5_107,0
graph_2_5_nodes_5_14,0
graph_3_5_nodes_98_128,0
graph_4_3_nodes_86_87,1
graph_1_1_nodes_59_105,0
graph_2_4_nodes_47_176,0
graph_3_4_nodes_100_150,1
graph_3_2_nodes_96_100,0
graph_4_5_nodes_111_143,0
graph_2_5_nodes_5_127,0
graph_2_5_nodes_40_99,0
graph_2_1_nodes_122_132,0
graph_1_2_nodes_1_13,0
graph_2_4_nodes_60_94,0
graph_1_5_nodes_117_158,0
graph_1_3_nodes_14_88,0
graph_1_5_nodes_78_170,0
graph_3_2_nodes_39_190,0
graph_4_1_nodes_38_41,0
graph_3_3_nodes_127_161,0
graph_4_1_nodes_2_98,0
graph_1_3_nodes_15_173,0
graph_1_3_nodes_9_106,0
graph_1_2_nodes_148_196,0
graph_4_4_nodes_65_85,1
graph_3_1_nodes_126_146,0
graph_1_3_nodes_81_129,0
graph_3_4_nodes_82_109,0
graph_2_1_nodes_17_117,0
graph_4_4_nodes_40_169,1
graph_3_5_nodes_17_25,1
graph_1_3_nodes_45_150,1
graph_4_3_nodes_7_112,0
graph_3_1_nodes_146_171,0
graph_4_2_nodes_60_76,1
graph_3_4_nodes_84_137,1
graph_4_3_nodes_149_179,0
graph_1_1_nodes_5_152,0
graph_4_3_nodes_19_65,0
graph_3_1_nodes_97_118,0
graph_1_1_nodes_3_60,0
graph_2_2_nodes_22_98,0
graph_4_2_nodes_105_169,1
graph_4_1_nodes_39_140,0
graph_4_2_nodes_45_172,1
graph_1_3_nodes_39_85,0
graph_2_5_nodes_141_172,0
graph_1_1_nodes_34_189,0
graph_3_4_nodes_0_145,0
graph_2_1_nodes_122_176,0
graph_3_1_nodes_66_122,0
graph_4_5_nodes_61_120,0
graph_3_2_nodes_74_173,1
graph_1_2_nodes_21_92,0
graph_3_2_nodes_67_109,0
graph_2_4_nodes_52_138,0
graph_3_3_nodes_91_149,0
graph_1_3_nodes_9_155,0
graph_2_3_nodes_99_146,0
graph_2_1_nodes_159_174,0
graph_1_3_nodes_3_59,0
graph_2_3_nodes_41_58,1
graph_4_1_nodes_62_185,0
graph_1_2_nodes_76_162,0
graph_4_1_nodes_184_192,1
graph_3_2_nodes_112_149,0
graph_4_3_nodes_27_130,1
graph_1_2_nodes_30_43,0
graph_4_1_nodes_42_185,0
graph_4_2_nodes_63_166,1
graph_3_5_nodes_133_180,0
graph_1_1_nodes_83_118,0
graph_4_1_nodes_157_169,0
graph_4_4_nodes_79_173,1
graph_2_3_nodes_26_67,0
graph_2_5_nodes_81_84,0
graph_4_1_nodes_63_175,0
graph_2_1_nodes_3_80,0
graph_1_5_nodes_81_189,0
graph_3_3_nodes_63_94,0
graph_3_3_nodes_38_140,1
graph_3_1_nodes_30_149,0
graph_1_5_nodes_128_173,0
graph_4_4_nodes_0_196,1
graph_2_4_nodes_20_36,0
graph_1_1_nodes_42_119,0
graph_1_1_nodes_165_197,0
graph_1_3_nodes_31_189,0
graph_2_4_nodes_94_173,1
graph_3_5_nodes_143_174,0
graph_1_3_nodes_16_135,0
graph_1_4_nodes_85_198,0
graph_1_1_nodes_58_136,0
graph_3_3_nodes_97_98,0
graph_4_5_nodes_40_142,1
graph_4_1_nodes_32_193,0
graph_4_1_nodes_5_157,0
graph_2_5_nodes_100_178,0
graph_2_1_nodes_70_126,0
graph_4_3_nodes_57_119,0
graph_4_2_nodes_46_193,1
graph_1_2_nodes_16_98,0
graph_4_5_nodes_9_159,0
graph_2_2_nodes_46_180,0
graph_1_4_nodes_97_158,0
graph_4_4_nodes_17_133,1
graph_4_3_nodes_157_184,0
graph_3_1_nodes_63_112,0
graph_4_3_nodes_195_198,0
graph_2_4_nodes_4_167,0
graph_4_4_nodes_43_126,1
graph_4_3_nodes_44_97,0
graph_1_1_nodes_193_195,0
graph_3_1_nodes_157_193,0
graph_2_1_nodes_114_140,0
graph_4_1_nodes_36_103,0
graph_1_2_nodes_24_137,1
graph_1_5_nodes_70_164,1
graph_4_1_nodes_98_188,0
graph_4_4_nodes_186_199,1
graph_4_3_nodes_53_98,1
graph_1_5_nodes_135_173,1
graph_4_3_nodes_5_117,0
graph_1_1_nodes_45_114,0
graph_4_1_nodes_153_176,1
graph_2_5_nodes_7_148,0
graph_2_5_nodes_14_125,0
graph_2_2_nodes_116_182,0
graph_2_4_nodes_44_79,0
graph_1_1_nodes_61_177,0
graph_1_3_nodes_139_196,0
graph_2_1_nodes_46_198,0
graph_2_1_nodes_101_167,0
graph_1_2_nodes_30_59,0
graph_4_2_nodes_21_98,1
graph_1_3_nodes_51_54,0
graph_4_1_nodes_21_41,0
graph_1_4_nodes_113_165,0
graph_2_5_nodes_76_99,0
graph_4_1_nodes_121_172,0
graph_3_1_nodes_177_193,0
graph_4_3_nodes_66_75,0
graph_4_3_nodes_26_42,0
graph_2_3_nodes_33_112,1
graph_2_2_nodes_25_164,1
graph_4_5_nodes_76_186,0
graph_3_1_nodes_62_166,0
graph_3_4_nodes_6_15,0
graph_4_5_nodes_69_106,0
graph_3_3_nodes_20_70,0
graph_2_3_nodes_16_182,1
graph_1_4_nodes_66_80,0
graph_2_5_nodes_136_152,0
graph_2_4_nodes_142_177,0
graph_4_1_nodes_11_34,0
graph_1_3_nodes_61_198,0
graph_1_3_nodes_25_96,0
graph_1_5_nodes_89_143,0
graph_4_2_nodes_127_190,1
graph_2_3_nodes_90_150,0
graph_1_4_nodes_48_157,0
graph_1_4_nodes_84_179,0
graph_4_4_nodes_60_168,1
graph_3_3_nodes_79_176,0
graph_2_1_nodes_94_198,1
graph_2_5_nodes_30_102,0
graph_1_2_nodes_41_88,0
graph_3_1_nodes_22_84,0
graph_4_3_nodes_7_124,0
graph_1_2_nodes_136_166,0
graph_2_1_nodes_13_160,0
graph_4_3_nodes_74_84,1
graph_1_1_nodes_103_198,0
graph_1_1_nodes_24_186,0
graph_3_4_nodes_5_8,0
graph_2_1_nodes_73_155,1
graph_1_2_nodes_79_172,0
graph_4_3_nodes_57_175,0
graph_2_3_nodes_129_170,0
graph_2_4_nodes_6_194,0
graph_4_1_nodes_1_12,0
graph_1_3_nodes_130_137,0
graph_1_5_nodes_39_107,0
graph_2_2_nodes_183_190,1
graph_3_2_nodes_94_183,0
graph_4_3_nodes_27_103,0
graph_4_2_nodes_20_35,1
graph_4_5_nodes_119_122,0
graph_2_5_nodes_37_137,0
graph_2_1_nodes_81_144,0
graph_2_5_nodes_53_70,0
graph_4_2_nodes_140_175,1
graph_3_4_nodes_11_79,0
graph_1_3_nodes_66_114,0
graph_3_1_nodes_169_181,0
graph_4_5_nodes_149_181,0
graph_4_3_nodes_31_48,0
graph_3_1_nodes_106_122,0
graph_2_2_nodes_145_197,0
graph_2_2_nodes_27_39,0
graph_2_4_nodes_75_80,0
graph_2_4_nodes_17_109,0
graph_4_2_nodes_45_158,1
graph_1_4_nodes_31_161,0
graph_1_4_nodes_56_177,0
graph_4_4_nodes_79_170,1
graph_3_1_nodes_16_19,0
graph_4_1_nodes_14_195,0
graph_2_5_nodes_34_166,0
graph_4_5_nodes_145_165,0
graph_4_4_nodes_19_131,1
graph_1_3_nodes_10_167,0
graph_3_3_nodes_48_87,1
graph_4_4_nodes_68_172,1
graph_3_5_nodes_3_158,0
graph_2_3_nodes_112_135,0
graph_2_2_nodes_55_113,0
graph_4_5_nodes_41_70,0
graph_4_3_nodes_50_128,0
graph_1_2_nodes_124_162,0
graph_2_4_nodes_2_115,0
graph_2_3_nodes_70_197,1
graph_4_4_nodes_2_170,1
graph_1_5_nodes_84_180,0
graph_2_2_nodes_83_122,0
graph_3_3_nodes_6_86,0
graph_2_4_nodes_21_49,0
graph_4_1_nodes_19_61,0
graph_3_2_nodes_90_144,0
graph_1_3_nodes_105_131,0
graph_1_5_nodes_126_149,0
graph_1_1_nodes_137_155,0
graph_1_4_nodes_2_156,1
graph_1_1_nodes_88_199,0
graph_2_2_nodes_50_122,0
graph_3_1_nodes_4_141,0
graph_1_4_nodes_24_28,0
graph_1_5_nodes_55_103,0
graph_3_5_nodes_6_199,0
graph_1_1_nodes_63_196,0
graph_2_2_nodes_98_102,0
graph_3_4_nodes_63_197,0
graph_4_5_nodes_44_80,0
graph_1_4_nodes_41_134,1
graph_4_5_nodes_56_132,0
graph_4_3_nodes_35_113,0
graph_1_4_nodes_12_107,0
graph_2_5_nodes_37_142,0
graph_3_5_nodes_39_196,0
graph_1_5_nodes_86_193,0
graph_2_3_nodes_3_21,0
graph_3_4_nodes_10_109,0
graph_3_1_nodes_138_193,0
graph_1_4_nodes_7_15,0
graph_1_4_nodes_117_187,0
graph_3_1_nodes_20_104,0
graph_2_5_nodes_62_195,0
graph_3_5_nodes_29_156,0
graph_2_5_nodes_82_141,0
graph_4_4_nodes_1_30,1
graph_2_3_nodes_8_157,0
graph_2_2_nodes_126_156,0
graph_2_5_nodes_91_132,0
graph_2_2_nodes_64_187,0
graph_2_2_nodes_11_66,1
graph_2_5_nodes_103_147,0
graph_2_5_nodes_74_101,0
graph_2_4_nodes_38_168,0
graph_4_1_nodes_77_99,0
graph_2_2_nodes_29_41,0
graph_4_4_nodes_49_133,1
graph_2_3_nodes_62_198,1
graph_2_2_nodes_10_98,0
graph_4_3_nodes_17_162,1
graph_3_1_nodes_51_54,0
graph_2_5_nodes_139_142,1
graph_3_2_nodes_16_21,1
graph_1_2_nodes_26_139,0
graph_4_4_nodes_0_133,1
graph_3_5_nodes_50_138,0
graph_4_1_nodes_27_121,0
graph_3_1_nodes_87_137,0
graph_1_3_nodes_52_174,0
graph_3_2_nodes_90_106,0
graph_3_3_nodes_130_198,0
graph_2_1_nodes_71_135,0
graph_4_1_nodes_22_46,0
graph_4_3_nodes_3_35,0
graph_3_1_nodes_37_77,0
graph_1_5_nodes_44_141,0
graph_4_2_nodes_17_95,1
graph_1_2_nodes_24_69,0
graph_4_4_nodes_67_96,1
graph_3_5_nodes_124_159,0
graph_4_2_nodes_131_195,1
graph_4_3_nodes_83_113,0
graph_3_2_nodes_110_184,0
graph_3_1_nodes_142_194,0
graph_2_5_nodes_153_186,0
graph_1_2_nodes_96_105,0
graph_4_3_nodes_75_117,0
graph_1_1_nodes_173_185,0
graph_3_4_nodes_163_181,1
graph_1_2_nodes_122_178,0
graph_3_1_nodes_10_158,0
graph_2_1_nodes_12_47,0
graph_4_3_nodes_85_169,0
graph_4_4_nodes_18_118,1
graph_4_1_nodes_71_78,0
graph_4_3_nodes_36_152,0
graph_4_2_nodes_14_83,1
graph_4_2_nodes_45_46,1
graph_2_3_nodes_28_93,0
graph_4_1_nodes_155_179,0
graph_3_1_nodes_192_198,0
graph_2_3_nodes_14_159,0
graph_1_3_nodes_79_161,0
graph_1_2_nodes_22_182,0
graph_1_4_nodes_42_65,1
graph_1_5_nodes_12_46,0
graph_1_2_nodes_128_161,1
graph_4_1_nodes_2_28,0
graph_3_2_nodes_30_36,0
graph_1_5_nodes_27_28,1
graph_4_4_nodes_60_114,1
graph_2_4_nodes_58_119,0
graph_2_3_nodes_17_54,1
graph_2_4_nodes_34_196,0
graph_4_1_nodes_9_28,0
graph_4_1_nodes_104_164,0
graph_3_4_nodes_117_199,1
graph_3_3_nodes_184_199,0
graph_2_3_nodes_26_101,0
graph_1_3_nodes_86_196,0
graph_4_2_nodes_5_143,1
graph_1_5_nodes_70_125,0
graph_4_5_nodes_75_192,0
graph_3_2_nodes_7_56,0
graph_4_1_nodes_18_125,0
graph_2_1_nodes_61_82,0
graph_4_3_nodes_5_157,1
graph_1_1_nodes_5_56,0
graph_3_1_nodes_22_100,0
graph_3_5_nodes_132_140,0
graph_1_4_nodes_148_191,0
graph_4_1_nodes_1_127,0
graph_3_5_nodes_94_130,0
graph_3_5_nodes_2_3,0
graph_2_2_nodes_121_153,0
graph_4_2_nodes_106_161,1
graph_3_2_nodes_79_189,0
graph_1_5_nodes_72_154,0
graph_1_1_nodes_41_129,0
graph_1_3_nodes_2_63,0
graph_1_3_nodes_27_169,1
graph_2_2_nodes_6_47,0
graph_2_3_nodes_102_187,0
graph_2_5_nodes_98_183,0
graph_4_5_nodes_68_122,0
graph_2_5_nodes_26_77,0
graph_2_5_nodes_23_49,1
graph_3_2_nodes_56_138,0
graph_2_1_nodes_5_184,0
graph_1_5_nodes_137_164,0
graph_1_1_nodes_75_186,1
graph_1_5_nodes_178_187,1
graph_1_5_nodes_66_87,0
graph_4_1_nodes_2_82,0
graph_2_2_nodes_17_188,0
graph_4_1_nodes_144_178,0
graph_2_5_nodes_141_156,0
graph_3_4_nodes_85_123,1
graph_1_5_nodes_144_185,0
graph_1_2_nodes_36_168,0
graph_4_1_nodes_112_161,0
graph_2_1_nodes_56_151,1
graph_4_4_nodes_34_66,1
graph_3_3_nodes_112_156,0
graph_4_4_nodes_36_59,1
graph_1_4_nodes_70_159,0
graph_3_4_nodes_3_54,0
graph_3_5_nodes_15_122,0
graph_4_3_nodes_164_188,1
graph_2_2_nodes_10_67,0
graph_3_4_nodes_37_48,0
graph_3_3_nodes_149_161,0
graph_2_4_nodes_168_185,0
graph_2_1_nodes_95_155,0
graph_4_2_nodes_66_159,1
graph_3_5_nodes_96_197,0
graph_2_1_nodes_117_164,0
graph_4_4_nodes_96_177,1
graph_4_4_nodes_62_147,1
graph_3_5_nodes_32_88,0
graph_4_4_nodes_170_196,1
graph_1_5_nodes_45_136,0
graph_1_5_nodes_80_114,0
graph_4_1_nodes_118_140,0
graph_4_2_nodes_109_140,1
graph_2_4_nodes_42_82,1
graph_3_3_nodes_42_57,0
graph_1_3_nodes_60_69,0
graph_3_4_nodes_18_157,1
graph_1_2_nodes_97_160,0
graph_2_4_nodes_127_136,0
graph_3_5_nodes_18_68,0
graph_2_1_nodes_132_197,0
graph_4_5_nodes_29_170,0
graph_2_4_nodes_35_127,0
graph_4_3_nodes_97_153,0
graph_3_5_nodes_23_98,0
graph_1_1_nodes_77_178,0
graph_4_3_nodes_31_57,0
graph_3_4_nodes_16_131,0
graph_4_4_nodes_127_179,1
graph_1_2_nodes_110_140,0
graph_1_5_nodes_3_55,0
graph_4_4_nodes_100_132,1
graph_4_5_nodes_53_132,0
graph_3_3_nodes_33_70,0
graph_1_1_nodes_89_121,0
graph_2_1_nodes_9_25,0
graph_3_1_nodes_10_149,0
graph_1_5_nodes_9_66,0
graph_3_2_nodes_137_181,0
graph_1_5_nodes_145_158,0
graph_1_5_nodes_76_158,0
graph_3_5_nodes_95_100,0
graph_1_3_nodes_35_191,0
graph_1_5_nodes_60_136,0
graph_1_5_nodes_12_75,0
graph_2_1_nodes_16_129,0
graph_2_3_nodes_3_115,0
graph_3_3_nodes_80_183,0
graph_2_2_nodes_56_143,0
graph_4_2_nodes_3_117,1
graph_1_3_nodes_28_127,0
graph_2_2_nodes_95_156,0
graph_3_4_nodes_5_129,0
graph_2_5_nodes_1_195,1
graph_3_4_nodes_83_199,0
graph_1_1_nodes_8_140,0
graph_2_2_nodes_10_65,0
graph_4_4_nodes_89_149,1
graph_4_3_nodes_76_96,0
graph_3_5_nodes_94_179,0
graph_1_2_nodes_52_101,0
graph_2_1_nodes_0_56,0
graph_3_5_nodes_28_37,0
graph_4_5_nodes_38_171,0
graph_4_4_nodes_81_180,1
graph_3_2_nodes_42_160,0
graph_2_4_nodes_100_174,0
graph_1_5_nodes_129_191,1
graph_1_1_nodes_4_97,0
graph_1_2_nodes_83_150,0
graph_3_2_nodes_163_168,0
graph_2_1_nodes_3_175,0
graph_1_1_nodes_77_163,1
graph_3_3_nodes_23_27,0
graph_3_1_nodes_57_131,0
graph_4_1_nodes_18_145,0
graph_2_1_nodes_119_195,0
graph_2_3_nodes_68_77,0
graph_1_2_nodes_48_112,0
graph_4_5_nodes_23_53,1
graph_4_4_nodes_94_158,1
graph_2_4_nodes_12_113,0
graph_3_5_nodes_15_166,0
graph_1_5_nodes_7_187,0
graph_2_1_nodes_102_161,0
graph_4_3_nodes_70_118,0
graph_4_2_nodes_89_130,1
graph_3_4_nodes_112_123,0
graph_3_5_nodes_134_144,1
graph_2_4_nodes_95_124,0
graph_4_1_nodes_138_167,0
graph_2_1_nodes_116_168,0
graph_2_3_nodes_92_103,0
graph_3_5_nodes_14_35,0
graph_2_2_nodes_129_133,0
graph_1_2_nodes_157_167,1
graph_4_3_nodes_15_28,0
graph_2_1_nodes_94_161,0
graph_3_5_nodes_38_43,0
graph_2_5_nodes_106_161,0
graph_4_2_nodes_62_89,1
graph_3_4_nodes_71_157,0
graph_2_2_nodes_59_106,0
graph_2_1_nodes_142_185,0
graph_4_5_nodes_1_125,1
graph_3_2_nodes_109_144,0
graph_3_4_nodes_117_184,0
graph_1_5_nodes_17_144,0
graph_1_1_nodes_138_171,0
graph_4_4_nodes_28_141,1
graph_1_3_nodes_114_122,0
graph_2_4_nodes_59_179,0
graph_3_3_nodes_101_198,0
graph_2_4_nodes_31_63,0
graph_3_5_nodes_86_145,0
graph_2_2_nodes_166_189,1
graph_2_3_nodes_46_159,0
graph_3_3_nodes_28_95,0
graph_3_4_nodes_72_78,0
graph_1_2_nodes_108_117,0
graph_4_2_nodes_136_184,1
graph_1_2_nodes_88_114,0
graph_3_4_nodes_29_158,0
graph_2_2_nodes_83_103,0
graph_4_2_nodes_101_145,1
graph_4_4_nodes_38_93,1
graph_4_1_nodes_53_113,0
graph_1_1_nodes_33_90,0
graph_3_2_nodes_75_143,0
graph_3_3_nodes_1_132,0
graph_1_3_nodes_159_160,0
graph_3_2_nodes_90_179,0
graph_4_3_nodes_152_187,0
graph_4_2_nodes_26_117,1
graph_1_2_nodes_88_167,0
graph_2_5_nodes_70_173,0
graph_2_5_nodes_57_104,0
graph_2_3_nodes_0_8,0
graph_4_1_nodes_118_124,0
graph_2_4_nodes_78_178,0
graph_2_1_nodes_35_121,0
graph_3_3_nodes_20_117,0
graph_3_1_nodes_59_79,0
graph_4_5_nodes_123_187,0
graph_1_4_nodes_78_92,0
graph_4_5_nodes_47_84,0
graph_3_4_nodes_60_141,0
graph_2_5_nodes_163_174,0
graph_4_3_nodes_93_103,0
graph_1_5_nodes_28_48,0
graph_2_4_nodes_15_102,0
graph_1_4_nodes_16_21,0
graph_2_1_nodes_76_121,0
graph_3_5_nodes_3_143,0
graph_1_5_nodes_10_75,0
graph_3_2_nodes_10_175,0
graph_4_3_nodes_1_4,0
graph_2_1_nodes_136_143,1
graph_1_2_nodes_61_133,0
graph_1_3_nodes_144_149,0
graph_3_1_nodes_48_68,0
graph_2_3_nodes_35_123,0
graph_3_2_nodes_12_58,1
graph_2_5_nodes_72_160,0
graph_2_2_nodes_32_198,0
graph_2_4_nodes_75_100,1
graph_2_4_nodes_98_120,0
graph_4_1_nodes_38_196,0
graph_2_4_nodes_113_174,0
graph_2_4_nodes_112_190,0
graph_2_1_nodes_85_181,0
graph_3_2_nodes_142_167,1
graph_3_5_nodes_145_163,0
graph_1_2_nodes_44_130,1
graph_1_1_nodes_44_196,0
graph_3_3_nodes_126_169,0
graph_3_2_nodes_90_95,0
graph_4_2_nodes_106_150,1
graph_2_2_nodes_72_174,0
graph_1_1_nodes_97_148,0
graph_4_3_nodes_21_140,0
graph_1_5_nodes_174_197,0
graph_2_4_nodes_37_121,0
graph_4_3_nodes_48_96,0
graph_2_4_nodes_76_159,0
graph_1_5_nodes_53_156,0
graph_4_3_nodes_52_74,1
graph_2_4_nodes_89_193,0
graph_4_5_nodes_43_199,0
graph_2_4_nodes_15_116,0
graph_1_5_nodes_18_44,1
