,Degree_A,Clustering Coefficient_A,Betweenness_A,Closeness_A,Shortest Path_A,Eigenvector_A,E In_A,E Out_A,E In Over E Out_A,ODF_A,Expansion_A,Cut Ratio_A,Conductance_A,Normalised Cut_A,Triangle Participation_A,Degree_B,Clustering Coefficient_B,Betweenness_B,Closeness_B,Shortest Path_B,Eigenvector_B,E In_B,E Out_B,E In Over E Out_B,ODF_B,Expansion_B,Cut Ratio_B,Conductance_B,Normalised Cut_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_3_1_nodes_159_171,7.0,0.047619047619047616,0.006482372975340467,0.37335834896810505,2.678391959798996,0.059403867194899686,4.0,3.0,1.333333333333333,0.42857142857142855,0.09090909090909093,0.017964071856287418,0.2727272727272726,0.27458256029684597,0.09090909090909093,11.0,0.12727272727272726,0.013863239748506834,0.3964143426294821,2.522613065326633,0.09610713893455357,5.0,6.0,0.8333333333333335,0.5454545454545452,0.18181818181818185,0.035928143712574835,0.375,0.37870828182941896,0.18181818181818185,2,0,17.333333333333332,11.0,34,7,141.55555555555554
graph_4_5_nodes_124_182,10.0,0.17777777777777778,0.007880578150852116,0.3849129593810445,2.597989949748744,0.08521340548553279,5.0,5.0,1.0,0.5,0.16129032258064516,0.029585798816568032,0.3333333333333333,0.3364447210122382,0.19354838709677416,4.0,0.0,0.002074664336245092,0.3128930817610063,3.1959798994974875,0.017489721256077496,1.0,3.0,0.3333333333333333,0.75,0.2999999999999999,0.015789473684210523,0.5999999999999998,0.6018598884066955,0.0,3,0,11.0,11.5,17,4,22.5
graph_1_4_nodes_66_177,9.0,0.2380952380952381,0.010765251807323966,0.3283828382838284,3.0452261306532664,0.030917406735465124,7.0,2.0,3.5,0.2222222222222223,0.08333333333333331,0.011363636363636364,0.125,0.12626422250316052,0.25,10.0,0.1111111111111111,0.027282067698086183,0.3485113835376533,2.869346733668342,0.03157129405849543,7.0,3.0,2.333333333333333,0.2999999999999999,0.13043478260869562,0.016949152542372885,0.17647058823529405,0.1783657240533611,0.3043478260869565,2,0,15.0,10.0,26,9,60.66666666666666
graph_4_4_nodes_12_141,7.0,0.0,0.009361694100119822,0.37265917602996257,2.6834170854271355,0.0579882873967815,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.014253739028050657,0.3631386861313868,2.753768844221105,0.047620896106590385,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7.75,7.0,10,7,1.6875
graph_2_1_nodes_153_159,18.0,0.09803921568627452,0.035033000991685215,0.3879142300194932,2.5778894472361813,0.06727009356321134,13.0,5.0,2.600000000000001,0.2777777777777778,0.2631578947368421,0.027624309392265185,0.16129032258064516,0.1642897227006212,0.6842105263157895,20.0,0.08421052631578947,0.04445930246763755,0.4086242299794661,2.4472361809045227,0.0964304647619838,13.0,7.0,1.8571428571428577,0.3499999999999999,0.2413793103448275,0.040935672514619895,0.21212121212121207,0.2163153403417035,0.4137931034482759,2,0,15.333333333333336,18.0,20,8,27.555555555555554
graph_4_3_nodes_39_64,4.0,0.0,0.0015626129381063176,0.3075734157650695,3.251256281407035,0.01773835281916641,3.0,1.0,3.0,0.25,0.05263157894736841,0.0055248618784530384,0.1428571428571428,0.14346578558386233,0.0,6.0,0.06666666666666668,0.005038025185616428,0.3658088235294117,2.7336683417085426,0.052900714230017805,3.0,3.0,1.0,0.5,0.09375,0.01785714285714285,0.3333333333333333,0.3351570415400201,0.09375,3,0,6.5,7.0,8,4,2.75
graph_4_4_nodes_78_122,5.0,0.0,0.00426404913398653,0.3485113835376533,2.869346733668342,0.03526721479957623,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.09523809523809523,0.005326925449983942,0.35346358792184723,2.8291457286432165,0.06286516895073696,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,4,0,9.4,7.0,20,5,29.04
graph_3_2_nodes_132_142,9.0,0.08333333333333333,0.010526716166286905,0.3761814744801512,2.658291457286432,0.04603186498006692,5.0,4.0,1.25,0.4444444444444446,0.16,0.022857142857142857,0.2857142857142856,0.2880783519081391,0.16,8.0,0.10714285714285714,0.004829608313289236,0.3671586715867159,2.7236180904522613,0.06354833645532491,5.0,3.0,1.666666666666667,0.375,0.12000000000000005,0.017142857142857147,0.2307692307692308,0.232543328935996,0.16,1,0,8.5,8.5,9,8,0.25
graph_2_5_nodes_18_190,4.0,0.16666666666666666,0.0022424161789459693,0.3099688473520249,3.226130653266332,0.009645821185304704,3.0,1.0,3.0,0.25,0.0625,0.00543478260869565,0.1428571428571428,0.14346801640631815,0.1875,8.0,0.14285714285714285,0.008325528376225463,0.34488734835355284,2.8994974874371864,0.02374777052760929,6.0,2.0,3.0,0.25,0.11764705882352942,0.010928961748633885,0.1428571428571428,0.14408263305322128,0.3529411764705881,3,0,10.0,8.0,20,4,36.0
graph_4_5_nodes_130_150,7.0,0.2,0.0014685669287390726,0.33111480865224624,3.020100502512563,0.03819122425839568,4.0,3.0,1.333333333333333,0.42857142857142855,0.17647058823529405,0.016393442622950814,0.2727272727272726,0.27459410533461565,0.17647058823529405,4.0,0.16666666666666666,0.001288968830125413,0.32463295269168024,3.080402010050252,0.02339176728652537,2.0,2.0,1.0,0.5,0.16666666666666666,0.010638297872340422,0.3333333333333333,0.3345755693581782,0.0,4,0,7.6,8.0,11,4,5.04
graph_3_2_nodes_29_38,15.0,0.1238095238095238,0.02266985180152055,0.41030927835051545,2.437185929648241,0.1255327724110852,9.0,6.0,1.5,0.4000000000000001,0.26086956521739124,0.03389830508474577,0.25,0.25355871886120995,0.4347826086956522,14.0,0.054945054945054944,0.01866538275923592,0.38715953307393,2.582914572864321,0.07037127542343158,9.0,5.0,1.8000000000000005,0.35714285714285704,0.20000000000000004,0.028571428571428574,0.2173913043478261,0.2203586633982712,0.2400000000000001,2,0,12.0,14.0,15,7,12.666666666666664
graph_4_4_nodes_155_186,7.0,0.047619047619047616,0.007461773571140319,0.3624772313296904,2.758793969849246,0.04576241644408428,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000006,5.0,0.0,0.0037981527973618757,0.3322203672787981,3.0100502512562812,0.028465090407737925,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,9.25,9.0,14,5,12.1875
graph_1_1_nodes_35_53,10.0,0.35714285714285715,0.008763278111709284,0.3099688473520249,3.226130653266332,0.018685561588502084,9.0,1.0,9.0,0.10000000000000002,0.04166666666666666,0.005681818181818182,0.05263157894736841,0.05330047526843865,0.3333333333333333,8.0,0.10714285714285714,0.005801366210611022,0.2935103244837758,3.407035175879397,0.05364871406694774,7.0,1.0,7.0,0.125,0.03846153846153845,0.005747126436781607,0.06666666666666665,0.06733377807427175,0.2692307692307692,3,0,8.75,9.0,10,7,1.6875
graph_2_3_nodes_24_55,7.0,0.3333333333333333,0.003850093130342425,0.3401709401709402,2.939698492462312,0.038453983922335636,6.0,1.0,6.0,0.1428571428571428,0.04761904761904764,0.005586592178770947,0.0769230769230769,0.07750211571867624,0.3333333333333333,11.0,0.12727272727272726,0.013475334737682195,0.388671875,2.5728643216080402,0.12118560138586568,7.0,4.0,1.75,0.3636363636363637,0.16666666666666666,0.022727272727272728,0.2222222222222223,0.22453703703703706,0.3333333333333333,3,0,12.75,13.5,17,7,16.1875
graph_3_1_nodes_43_83,9.0,0.1388888888888889,0.009300331167360064,0.3826923076923077,2.613065326633166,0.07928868663118092,4.0,5.0,0.8000000000000002,0.5555555555555556,0.15151515151515152,0.02994011976047905,0.3846153846153848,0.3877037107426237,0.15151515151515152,5.0,0.1,0.0038801595806067938,0.3419243986254296,2.9246231155778886,0.031674350193534144,2.0,3.0,0.6666666666666665,0.5999999999999998,0.2307692307692308,0.01604278074866311,0.42857142857142855,0.4304221380100468,0.2307692307692308,2,0,7.666666666666668,9.0,9,5,3.555555555555556
graph_1_5_nodes_88_144,7.0,0.14285714285714285,0.00789602886232129,0.30197268588770865,3.3115577889447234,0.005725453058812132,6.0,1.0,6.0,0.1428571428571428,0.04,0.005714285714285714,0.0769230769230769,0.07751514323450383,0.20000000000000004,8.0,0.35714285714285715,0.00798318355573381,0.3479020979020979,2.8743718592964824,0.015497851179084697,6.0,2.0,3.0,0.25,0.08,0.011428571428571429,0.1428571428571428,0.14404057480980556,0.2800000000000001,4,0,8.6,8.0,10,7,1.44
graph_2_3_nodes_39_195,9.0,0.1388888888888889,0.010784488373452682,0.3664825046040516,2.728643216080402,0.04378466351861327,7.0,2.0,3.5,0.2222222222222223,0.0714285714285714,0.011627906976744179,0.125,0.1261587485515643,0.17857142857142852,7.0,0.2857142857142857,0.00228798590997221,0.33001658374792703,3.030150753768844,0.040818726068366916,6.0,1.0,6.0,0.1428571428571428,0.037037037037037035,0.0057803468208092465,0.0769230769230769,0.07750211571867624,0.2592592592592592,2,0,12.666666666666664,9.0,22,7,44.22222222222222
graph_1_3_nodes_68_89,6.0,0.0,0.012500791715384851,0.3163751987281399,3.1608040201005023,0.011614136828472614,4.0,2.0,2.0,0.3333333333333333,0.0869565217391304,0.011299435028248593,0.20000000000000004,0.2011933174224344,0.0,11.0,0.3090909090909091,0.00952993850900247,0.3283828382838284,3.0452261306532664,0.059494247008753415,10.0,1.0,10.0,0.09090909090909093,0.0434782608695652,0.005649717514124296,0.04761904761904764,0.048220370529450496,0.4782608695652175,3,0,13.25,10.5,26,6,57.6875
graph_1_5_nodes_97_135,4.0,0.3333333333333333,0.0002755992515690244,0.31338582677165355,3.190954773869347,0.06296852602222887,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451607,12.0,0.2222222222222222,0.01263598951629938,0.3466898954703833,2.884422110552764,0.017703332376672827,11.0,1.0,11.0,0.08333333333333331,0.04,0.005714285714285714,0.0434782608695652,0.04407385348421677,0.4000000000000001,3,0,14.25,10.0,33,4,125.1875
graph_4_5_nodes_53_143,6.0,0.2,0.003763103720021636,0.3631386861313868,2.753768844221105,0.06330478467551058,3.0,3.0,1.0,0.5,0.15789473684210528,0.016574585635359122,0.3333333333333333,0.335197845452662,0.21052631578947364,7.0,0.2,0.00266748356247725,0.3479020979020979,2.8743718592964824,0.04217622888265704,4.0,3.0,1.333333333333333,0.42857142857142855,0.42857142857142855,0.0155440414507772,0.2727272727272726,0.27459410533461565,0.42857142857142855,3,0,14.0,10.5,29,6,84.5
graph_1_2_nodes_16_40,14.0,0.24175824175824176,0.02783282951439672,0.3509700176366843,2.849246231155779,0.13039462516255015,12.0,2.0,6.0,0.1428571428571428,0.06451612903225802,0.011834319526627222,0.0769230769230769,0.07822685788787485,0.4193548387096773,5.0,0.1,0.007521688099771703,0.2822695035460993,3.542713567839196,0.011743960722681688,4.0,1.0,4.0,0.20000000000000004,0.045454545454545456,0.005617977528089888,0.11111111111111116,0.11175668890323508,0.1363636363636363,3,0,9.75,10.0,14,5,12.1875
graph_4_5_nodes_9_158,5.0,0.0,0.003054911931851962,0.3278418451400329,3.050251256281407,0.021374814299023163,2.0,3.0,0.6666666666666665,0.5999999999999998,0.09677419354838708,0.017751479289940832,0.42857142857142855,0.43043362596435225,0.0,13.0,0.07692307692307693,0.02094797549694833,0.4180672268907563,2.391959798994975,0.1128521667279066,3.0,10.0,0.2999999999999999,0.7692307692307695,1.1111111111111112,0.05235602094240836,0.625,0.6311881188118812,0.0,3,0,14.0,10.5,30,5,93.5
graph_3_4_nodes_46_143,5.0,0.1,0.0034803009485747075,0.3273026315789473,3.055276381909548,0.023618167758220586,2.0,3.0,0.6666666666666665,0.5999999999999998,0.5,0.015463917525773196,0.42857142857142855,0.4304810402837137,0.5,8.0,0.03571428571428571,0.010418005152594872,0.3528368794326241,2.8341708542713566,0.0425734521837909,4.0,4.0,1.0,0.5,0.13793103448275865,0.023391812865497068,0.3333333333333333,0.33588435374149656,0.10344827586206896,2,0,8.666666666666666,8.0,13,5,10.888888888888886
graph_3_4_nodes_38_179,17.0,0.1238095238095238,0.02535261887672593,0.3841698841698842,2.6030150753768844,0.10327190232585944,13.0,4.0,3.25,0.23529411764705885,0.13793103448275865,0.023391812865497068,0.1333333333333333,0.1359139784946237,0.4137931034482759,10.0,0.08888888888888889,0.011090437686018318,0.3747645951035782,2.6683417085427137,0.10598419506031888,5.0,5.0,1.0,0.5,0.16129032258064516,0.029585798816568032,0.3333333333333333,0.3365241437991916,0.09677419354838708,3,0,11.75,10.5,17,9,9.6875
graph_1_3_nodes_63_97,8.0,0.35714285714285715,0.002311444334083887,0.31045241809672386,3.2211055276381915,0.044054034032980326,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,6.0,0.2,0.008288044272364072,0.3168789808917197,3.1557788944723617,0.013486132174921894,4.0,2.0,2.0,0.3333333333333333,0.0769230769230769,0.011494252873563215,0.20000000000000004,0.2011933174224344,0.1923076923076924,4,0,8.0,8.0,11,6,2.8
graph_2_4_nodes_23_125,5.0,0.3333333333333333,0.0004356944491890809,0.3015151515151515,3.3165829145728645,0.01962710114768385,4.0,1.0,4.0,0.20000000000000004,0.05000000000000001,0.005555555555555553,0.11111111111111116,0.11171680463019044,0.0,11.0,0.10909090909090907,0.028872117239173094,0.3804971319311664,2.628140703517588,0.05773483663409928,6.0,5.0,1.1999999999999995,0.4545454545454544,0.2272727272727272,0.028089887640449448,0.29411764705882354,0.2971461146542201,0.31818181818181823,4,0,10.8,11.0,18,5,18.96
graph_3_5_nodes_90_151,10.0,0.2222222222222222,0.010586929656939774,0.3712686567164179,2.6934673366834168,0.08709367946330443,7.0,3.0,2.333333333333333,0.2999999999999999,0.1428571428571428,0.016759776536312856,0.17647058823529405,0.17816072908036454,0.3809523809523811,12.0,0.16666666666666666,0.01356268574230539,0.3995983935742972,2.5025125628140703,0.0988806837430772,8.0,4.0,2.0,0.3333333333333333,0.16666666666666666,0.022727272727272728,0.20000000000000004,0.2022547914317925,0.375,3,0,13.25,13.5,16,10,5.6875
graph_3_2_nodes_53_95,9.0,0.08333333333333333,0.011833333131130844,0.3644688644688645,2.7437185929648242,0.03560149717146235,2.0,7.0,0.2857142857142856,0.7777777777777779,1.75,0.0357142857142857,0.6363636363636365,0.6404788627010848,0.75,6.0,0.0,0.005729413469190566,0.3705772811918063,2.6984924623115583,0.05994870734712336,2.0,4.0,0.5,0.6666666666666665,0.1538461538461538,0.02298850574712644,0.5,0.5023557126030624,0.0,3,0,8.75,7.5,14,6,10.6875
graph_3_4_nodes_80_134,4.0,0.0,0.002380308602585793,0.3273026315789473,3.055276381909548,0.021370647397767558,1.0,3.0,0.3333333333333333,0.75,0.5,0.015463917525773196,0.5999999999999998,0.6019071837253654,0.0,5.0,0.0,0.003282970987639136,0.32676518883415434,3.0603015075376883,0.02911999886422917,3.0,2.0,1.5,0.4000000000000001,0.0869565217391304,0.011299435028248593,0.25,0.2512755102040817,0.0,3,0,5.0,4.5,7,4,1.5
graph_2_4_nodes_80_133,6.0,0.26666666666666666,0.0043448960569405825,0.3273026315789473,3.055276381909548,0.02763263621444464,5.0,1.0,5.0,0.16666666666666666,0.0434782608695652,0.005649717514124296,0.09090909090909093,0.09151551904735652,0.2173913043478261,8.0,0.35714285714285715,0.008550049295645639,0.35346358792184723,2.8291457286432165,0.10614453673448633,6.0,2.0,3.0,0.25,0.08333333333333331,0.011363636363636364,0.1428571428571428,0.14407073509015247,0.25,3,0,10.75,8.0,21,6,35.6875
graph_2_2_nodes_69_186,6.0,0.4666666666666667,0.002012822512429401,0.3407534246575342,2.9346733668341707,0.0773388940501116,5.0,1.0,5.0,0.16666666666666666,0.03225806451612902,0.005917159763313611,0.09090909090909093,0.09151332051634163,0.19354838709677416,8.0,0.17857142857142858,0.005980509348347861,0.34973637961335674,2.85929648241206,0.04969161805287318,6.0,2.0,3.0,0.25,0.0714285714285714,0.011627906976744179,0.1428571428571428,0.14406633269994815,0.25,4,0,14.0,8.0,33,6,99.6
graph_1_1_nodes_29_178,16.0,0.125,0.038574402255205927,0.32463295269168024,3.080402010050252,0.028224716204635326,14.0,2.0,7.0,0.125,0.09090909090909093,0.011235955056179777,0.06666666666666665,0.06801256168685509,0.5909090909090909,6.0,0.13333333333333333,0.0144948822196664,0.3153724247226624,3.1708542713567835,0.02013685113633952,5.0,1.0,5.0,0.16666666666666666,0.045454545454545456,0.005617977528089888,0.09090909090909093,0.09157442690376824,0.2272727272727272,3,0,10.5,10.0,16,6,14.75
graph_3_4_nodes_102_195,10.0,0.21428571428571427,0.008486310767564731,0.3503521126760563,2.8542713567839195,0.04422241793774009,5.0,5.0,1.0,0.5,0.29411764705882354,0.027322404371584688,0.3333333333333333,0.3365241437991916,0.23529411764705885,15.0,0.14102564102564102,0.019263422152472773,0.3987975951903808,2.507537688442211,0.13369357513961,10.0,5.0,2.0,0.3333333333333333,0.17241379310344834,0.029239766081871343,0.20000000000000004,0.20321130378933847,0.2758620689655173,3,0,9.75,9.0,15,6,11.1875
graph_1_4_nodes_26_123,5.0,0.3,0.009920329023507474,0.28798842257597684,3.472361809045226,0.003880798512829722,4.0,1.0,4.0,0.20000000000000004,0.04166666666666666,0.005681818181818182,0.11111111111111116,0.1117412308338584,0.16666666666666666,6.0,0.6666666666666666,0.00027172191853252657,0.30709876543209874,3.256281407035176,0.1282772778462747,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448275,4,0,12.6,10.0,30,5,82.23999999999998
graph_3_2_nodes_17_149,5.0,0.3,0.0018946273431334848,0.35727109515260325,2.798994974874372,0.04203180365503918,4.0,1.0,4.0,0.20000000000000004,0.04,0.005714285714285714,0.11111111111111116,0.11170247716669947,0.16,8.0,0.13333333333333333,0.0033692898983167193,0.3611615245009073,2.7688442211055286,0.04325787717291458,6.0,2.0,3.0,0.25,0.06666666666666665,0.011764705882352944,0.1428571428571428,0.1440419769803656,0.16666666666666666,3,0,10.75,8.5,21,5,37.1875
graph_2_5_nodes_106_158,9.0,0.08333333333333333,0.007894301608216952,0.34608695652173915,2.8894472361809047,0.03900568435940282,6.0,3.0,2.0,0.3333333333333333,0.13043478260869562,0.016949152542372885,0.20000000000000004,0.20183710961420692,0.26086956521739124,7.0,0.14285714285714285,0.0057817530333068605,0.35663082437275984,2.8040201005025125,0.030567111418979456,6.0,1.0,6.0,0.1428571428571428,0.029411764705882363,0.006024096385542171,0.0769230769230769,0.07753619770787154,0.17647058823529405,3,0,12.25,9.5,23,7,39.6875
graph_3_2_nodes_66_185,6.0,0.0,0.002939159236370455,0.33671742808798644,2.969849246231156,0.03253337672414352,4.0,2.0,2.0,0.3333333333333333,0.0869565217391304,0.011299435028248593,0.20000000000000004,0.20118203309692675,0.0,7.0,0.2857142857142857,0.0030626919393579198,0.3685185185185185,2.71356783919598,0.07452638542494884,5.0,2.0,2.5,0.2857142857142856,0.0869565217391304,0.011299435028248593,0.16666666666666666,0.16785009861932934,0.26086956521739124,3,0,10.25,9.0,17,6,18.6875
graph_3_3_nodes_27_133,6.0,0.06666666666666668,0.003755631238946296,0.34251290877796897,2.9195979899497484,0.03627500997968368,3.0,3.0,1.0,0.5,0.13043478260869562,0.016949152542372885,0.3333333333333333,0.33521421107628,0.13043478260869562,9.0,0.4166666666666667,0.0030011157786536385,0.3712686567164179,2.6934673366834168,0.13559340581273374,8.0,1.0,8.0,0.11111111111111116,0.0357142857142857,0.0058139534883720895,0.05882352941176471,0.05945524135112035,0.32142857142857145,3,0,14.0,9.5,31,6,98.5
graph_1_3_nodes_38_197,7.0,0.5714285714285714,0.0010032989797642557,0.3114241001564945,3.2110552763819094,0.0466070743200776,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3478260869565216,8.0,0.42857142857142855,0.006687603673869661,0.3128930817610063,3.1959798994974875,0.046916911264947785,7.0,1.0,7.0,0.125,0.0434782608695652,0.005649717514124296,0.06666666666666665,0.06726582784102257,0.3478260869565216,2,0,9.333333333333334,8.0,13,7,6.8888888888888875
graph_2_3_nodes_65_174,9.0,0.047619047619047616,0.006443132201018242,0.34488734835355284,2.8994974874371864,0.0419839158603017,5.0,4.0,1.25,0.4444444444444446,0.1428571428571428,0.023255813953488358,0.2857142857142856,0.2880237545364566,0.10714285714285714,8.0,0.14285714285714285,0.005687407116581492,0.3401709401709402,2.939698492462312,0.04200232650543536,7.0,1.0,7.0,0.125,0.037037037037037035,0.0057803468208092465,0.06666666666666665,0.06724637681159419,0.2592592592592592,3,0,12.0,9.0,22,8,33.5
graph_3_5_nodes_44_67,9.0,0.027777777777777776,0.010437293352392685,0.3909626719056975,2.557788944723618,0.06615208067644257,5.0,4.0,1.25,0.4444444444444446,0.18181818181818185,0.02247191011235955,0.2857142857142856,0.2879614767255215,0.1363636363636363,8.0,0.17857142857142858,0.0049485335419172435,0.3466898954703833,2.884422110552764,0.04338936827584431,6.0,2.0,3.0,0.25,0.09523809523809527,0.011173184357541895,0.1428571428571428,0.14398326898326896,0.3333333333333333,2,0,14.0,9.0,25,8,60.66666666666666
graph_3_1_nodes_188_198,5.0,0.0,0.004767112024280736,0.3761814744801512,2.658291457286432,0.06150431738825667,3.0,2.0,1.5,0.4000000000000001,0.06060606060606057,0.011976047904191621,0.25,0.2512360939431396,0.0,6.0,0.06666666666666668,0.005641785288848932,0.3685185185185185,2.71356783919598,0.06254621007898804,3.0,3.0,1.0,0.5,0.08333333333333331,0.018292682926829264,0.3333333333333333,0.3351863290096767,0.08333333333333331,3,0,16.75,14.0,34,5,144.6875
graph_4_3_nodes_70_167,7.0,0.0,0.004716578931234296,0.3540925266903915,2.8241206030150754,0.049546556535129085,4.0,3.0,1.333333333333333,0.42857142857142855,0.17647058823529405,0.016393442622950814,0.2727272727272726,0.2745532009074311,0.0,11.0,0.08333333333333333,0.01098220713687535,0.3909626719056975,2.557788944723618,0.10250572240025754,5.0,6.0,0.8333333333333335,0.5454545454545452,0.5999999999999998,0.03157894736842105,0.375,0.3786496350364964,0.4000000000000001,3,0,8.5,8.5,11,6,4.25
graph_4_3_nodes_53_162,5.0,0.0,0.0035483238283503986,0.33614864864864863,2.9748743718592965,0.031849540365076465,3.0,2.0,1.5,0.4000000000000001,0.125,0.0108695652173913,0.25,0.25121654501216545,0.0,9.0,0.027777777777777776,0.010029830471627608,0.3671586715867159,2.7236180904522613,0.05514483236249584,5.0,4.0,1.25,0.4444444444444446,0.125,0.02380952380952382,0.2857142857142856,0.2881503393074647,0.09375,3,0,8.75,9.5,11,5,5.1875
graph_2_1_nodes_65_101,6.0,0.2,0.0020075480818268912,0.31942215088282505,3.130653266331658,0.02320308677453913,5.0,1.0,5.0,0.16666666666666666,0.03448275862068966,0.005847953216374268,0.09090909090909093,0.09150468352374252,0.206896551724138,5.0,0.0,0.004766422950354364,0.3251633986928105,3.0753768844221105,0.014668341886054466,2.0,3.0,0.6666666666666665,0.5999999999999998,0.1153846153846154,0.01724137931034483,0.42857142857142855,0.4303497332542976,0.0,4,0,7.4,6.0,12,5,6.24
graph_3_2_nodes_93_174,8.0,0.07142857142857142,0.00935847305939348,0.3856589147286822,2.5929648241206027,0.06068270540307984,3.0,5.0,0.5999999999999998,0.625,0.20000000000000004,0.028571428571428574,0.4545454545454544,0.4574918305030266,0.12000000000000005,8.0,0.13333333333333333,0.003646342118596245,0.3431034482758621,2.914572864321608,0.026789013595065542,5.0,3.0,1.666666666666667,0.375,0.13043478260869562,0.016949152542372885,0.2307692307692308,0.232543328935996,0.13043478260869562,4,0,8.4,8.0,14,4,10.24
graph_3_1_nodes_4_99,6.0,0.2,0.004992985669575106,0.35727109515260325,2.798994974874372,0.050615632498431186,4.0,2.0,2.0,0.3333333333333333,0.0714285714285714,0.011627906976744179,0.20000000000000004,0.20123762376237628,0.1428571428571428,6.0,0.06666666666666668,0.004265716327226286,0.3401709401709402,2.939698492462312,0.0282854134246629,2.0,4.0,0.5,0.6666666666666665,0.5714285714285712,0.020725388601036274,0.5,0.502466091245376,0.0,3,0,11.25,8.5,22,6,42.6875
graph_1_3_nodes_28_193,5.0,0.3,0.001077809675903058,0.2810734463276836,3.557788944723618,0.007649170809738114,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,4.0,0.5,0.0003945525968586513,0.2822695035460993,3.542713567839196,0.010998619610118287,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.17241379310344834,5,0,8.166666666666666,7.5,16,4,15.138888888888893
graph_4_4_nodes_5_21,18.0,0.05228758169934642,0.03708766172473394,0.4270386266094421,2.3417085427135684,0.18479502853173288,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.06499999999999997,8.0,0.0,0.004407125198752028,0.33843537414965985,2.9547738693467336,0.0344073585271021,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.75,8.5,18,8,17.6875
graph_4_2_nodes_120_140,6.0,0.06666666666666668,0.0026042855405275533,0.35663082437275984,2.8040201005025125,0.02387924790734795,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000006,6.0,0.13333333333333333,0.002536281095636007,0.37335834896810505,2.678391959798996,0.03272963960691347,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000005,3,0,12.0,6.5,29,6,96.5
graph_2_5_nodes_6_106,8.0,0.03571428571428571,0.01436176345578896,0.3522123893805309,2.8391959798994977,0.03262480288125567,3.0,5.0,0.5999999999999998,0.625,1.0,0.02564102564102565,0.4545454545454544,0.4575923771536203,0.0,9.0,0.08333333333333333,0.007894301608216952,0.34608695652173915,2.8894472361809047,0.03900568435940282,6.0,3.0,2.0,0.3333333333333333,0.13043478260869562,0.016949152542372885,0.20000000000000004,0.20183710961420692,0.26086956521739124,3,0,11.25,9.5,18,8,15.6875
graph_2_5_nodes_66_163,8.0,0.10714285714285714,0.010160813689590329,0.35855855855855856,2.7889447236180898,0.032805124407052966,7.0,1.0,7.0,0.125,0.029411764705882363,0.006024096385542171,0.06666666666666665,0.067280540208717,0.14705882352941174,6.0,0.3333333333333333,0.002954175254776708,0.3214862681744749,3.110552763819096,0.03291939205061123,5.0,1.0,5.0,0.16666666666666666,0.03846153846153845,0.005747126436781607,0.09090909090909093,0.09152146078049324,0.2307692307692308,3,0,8.25,8.5,10,6,2.1875
graph_3_1_nodes_10_193,6.0,0.0,0.005675322909971795,0.3294701986754967,3.0351758793969847,0.01825879133293948,3.0,3.0,1.0,0.5,0.2307692307692308,0.01604278074866311,0.3333333333333333,0.3351863290096767,0.0,34.0,0.07056451612903226,0.09985584822314857,0.4451901565995526,2.2462311557788945,0.2090021032764742,24.0,10.0,2.399999999999999,0.29411764705882354,0.35714285714285704,0.058139534883720936,0.17241379310344834,0.1787269244165796,0.7857142857142859,3,0,13.5,7.5,34,5,142.25
graph_4_1_nodes_38_115,12.0,0.12121212121212124,0.011621324943894366,0.4128630705394191,2.4221105527638187,0.0936114002605856,5.0,7.0,0.7142857142857141,0.5833333333333334,0.411764705882353,0.03825136612021858,0.411764705882353,0.4157900077799954,0.3529411764705881,20.0,0.06535947712418301,0.03522820029577668,0.4471910112359551,2.2361809045226133,0.14802935292355862,6.0,14.0,0.42857142857142855,0.6999999999999998,0.8235294117647061,0.07650273224043716,0.5384615384615384,0.5464890613973185,0.23529411764705885,3,0,12.5,12.5,20,5,28.25
